t, c	M(t), рад	E(t), рад	Theta(t), рад	
20732	3.01535	3.06537	3.10689
20733	3.01549	3.06546	3.10693
20734	3.01564	3.06554	3.10697
20735	3.01578	3.06563	3.107
20736	3.01593	3.06571	3.10704
20737	3.01607	3.06579	3.10708
20738	3.01622	3.06588	3.10712
20739	3.01637	3.06598	3.10716
20740	3.01651	3.06607	3.1072
20741	3.01666	3.06615	3.10724
20742	3.0168	3.06624	3.10728
20743	3.01695	3.06632	3.10732
20744	3.01709	3.06642	3.10737
20745	3.01724	3.06651	3.10741
20746	3.01738	3.06659	3.10744
20747	3.01753	3.06668	3.10748
20748	3.01767	3.06677	3.10752
20749	3.01782	3.06686	3.10757
20750	3.01797	3.06695	3.10761
20751	3.01811	3.06704	3.10765
20752	3.01826	3.06713	3.10769
20753	3.0184	3.06721	3.10772
20754	3.01855	3.06729	3.10776
20755	3.01869	3.06738	3.1078
20756	3.01884	3.06748	3.10785
20757	3.01898	3.06756	3.10789
20758	3.01913	3.06765	3.10793
20759	3.01927	3.06774	3.10797
20760	3.01942	3.06782	3.108
20761	3.01957	3.0679	3.10804
20762	3.01971	3.068	3.10809
20763	3.01986	3.06809	3.10813
20764	3.02	3.06817	3.10816
20765	3.02015	3.06826	3.1082
20766	3.02029	3.06835	3.10824
20767	3.02044	3.06843	3.10828
20768	3.02058	3.06853	3.10833
20769	3.02073	3.06861	3.10836
20770	3.02087	3.0687	3.1084
20771	3.02102	3.06878	3.10844
20772	3.02116	3.06888	3.10849
20773	3.02131	3.06897	3.10853
20774	3.02146	3.06906	3.10857
20775	3.0216	3.06914	3.10861
20776	3.02175	3.06923	3.10865
20777	3.02189	3.06932	3.10868
20778	3.02204	3.0694	3.10872
20779	3.02218	3.0695	3.10877
20780	3.02233	3.06959	3.10881
20781	3.02247	3.06967	3.10885
20782	3.02262	3.06976	3.10889
20783	3.02276	3.06984	3.10892
20784	3.02291	3.06993	3.10896
20785	3.02306	3.07001	3.109
20786	3.0232	3.07011	3.10905
20787	3.02335	3.0702	3.10909
20788	3.02349	3.07028	3.10913
20789	3.02364	3.07037	3.10916
20790	3.02378	3.07045	3.1092
20791	3.02393	3.07054	3.10924
20792	3.02407	3.07064	3.10929
20793	3.02422	3.07072	3.10932
20794	3.02436	3.07081	3.10936
20795	3.02451	3.07089	3.1094
20796	3.02466	3.07099	3.10945
20797	3.0248	3.07108	3.10949
20798	3.02495	3.07117	3.10953
20799	3.02509	3.07124	3.10956
20800	3.02524	3.07134	3.10961
20801	3.02538	3.07143	3.10965
20802	3.02553	3.07152	3.10969
20803	3.02567	3.07161	3.10973
20804	3.02582	3.0717	3.10977
20805	3.02596	3.07178	3.10981
20806	3.02611	3.07186	3.10985
20807	3.02626	3.07195	3.10988
20808	3.0264	3.07203	3.10992
20809	3.02655	3.07213	3.10997
20810	3.02669	3.07222	3.11001
20811	3.02684	3.07231	3.11005
20812	3.02698	3.07239	3.11009
20813	3.02713	3.07247	3.11012
20814	3.02727	3.07256	3.11016
20815	3.02742	3.07264	3.1102
20816	3.02756	3.07274	3.11025
20817	3.02771	3.07283	3.11029
20818	3.02786	3.07292	3.11032
20819	3.028	3.073	3.11036
20820	3.02815	3.0731	3.11041
20821	3.02829	3.07319	3.11045
20822	3.02844	3.07328	3.11049
20823	3.02858	3.07335	3.11052
20824	3.02873	3.07345	3.11057
20825	3.02887	3.07354	3.11061
20826	3.02902	3.07363	3.11065
20827	3.02916	3.07371	3.11069
20828	3.02931	3.07381	3.11073
20829	3.02946	3.07389	3.11077
20830	3.0296	3.07397	3.11081
20831	3.02975	3.07406	3.11085
20832	3.02989	3.07416	3.11089
20833	3.03004	3.07424	3.11093
20834	3.03018	3.07433	3.11097
20835	3.03033	3.07442	3.11101
20836	3.03047	3.0745	3.11104
20837	3.03062	3.07458	3.11108
20838	3.03076	3.07467	3.11112
20839	3.03091	3.07477	3.11117
20840	3.03106	3.07485	3.11121
20841	3.0312	3.07494	3.11125
20842	3.03135	3.07502	3.11129
20843	3.03149	3.07511	3.11132
20844	3.03164	3.07521	3.11137
20845	3.03178	3.0753	3.11141
20846	3.03193	3.07538	3.11145
20847	3.03207	3.07546	3.11149
20848	3.03222	3.07556	3.11153
20849	3.03236	3.07565	3.11157
20850	3.03251	3.07574	3.11161
20851	3.03266	3.07582	3.11165
20852	3.0328	3.07591	3.11169
20853	3.03295	3.076	3.11173
20854	3.03309	3.07608	3.11177
20855	3.03324	3.07618	3.11181
20856	3.03338	3.07626	3.11185
20857	3.03353	3.07635	3.11189
20858	3.03367	3.07644	3.11193
20859	3.03382	3.07652	3.11197
20860	3.03396	3.0766	3.11201
20861	3.03411	3.07669	3.11204
20862	3.03425	3.07679	3.11209
20863	3.0344	3.07688	3.11213
20864	3.03455	3.07696	3.11217
20865	3.03469	3.07705	3.11221
20866	3.03484	3.07713	3.11224
20867	3.03498	3.07721	3.11228
20868	3.03513	3.07732	3.11233
20869	3.03527	3.0774	3.11237
20870	3.03542	3.07749	3.11241
20871	3.03556	3.07757	3.11245
20872	3.03571	3.07767	3.11249
20873	3.03585	3.07776	3.11253
20874	3.036	3.07785	3.11257
20875	3.03615	3.07793	3.11261
20876	3.03629	3.07801	3.11265
20877	3.03644	3.0781	3.11269
20878	3.03658	3.0782	3.11273
20879	3.03673	3.07828	3.11277
20880	3.03687	3.07837	3.11281
20881	3.03702	3.07846	3.11285
20882	3.03716	3.07855	3.11289
20883	3.03731	3.07863	3.11293
20884	3.03745	3.07871	3.11297
20885	3.0376	3.07881	3.11301
20886	3.03775	3.0789	3.11305
20887	3.03789	3.07899	3.11309
20888	3.03804	3.07907	3.11313
20889	3.03818	3.07915	3.11317
20890	3.03833	3.07924	3.1132
20891	3.03847	3.07932	3.11324
20892	3.03862	3.07942	3.11329
20893	3.03876	3.07951	3.11333
20894	3.03891	3.07959	3.11337
20895	3.03905	3.07968	3.11341
20896	3.0392	3.07976	3.11344
20897	3.03935	3.07987	3.11349
20898	3.03949	3.07996	3.11353
20899	3.03964	3.08003	3.11357
20900	3.03978	3.08012	3.11361
20901	3.03993	3.08021	3.11365
20902	3.04007	3.08031	3.11369
20903	3.04022	3.08039	3.11373
20904	3.04036	3.08048	3.11377
20905	3.04051	3.08057	3.11381
20906	3.04065	3.08065	3.11385
20907	3.0408	3.08074	3.11389
20908	3.04095	3.08083	3.11393
20909	3.04109	3.08092	3.11397
20910	3.04124	3.08101	3.11401
20911	3.04138	3.08109	3.11405
20912	3.04153	3.08118	3.11409
20913	3.04167	3.08126	3.11413
20914	3.04182	3.08135	3.11417
20915	3.04196	3.08145	3.11421
20916	3.04211	3.08153	3.11425
20917	3.04225	3.08162	3.11429
20918	3.0424	3.0817	3.11433
20919	3.04255	3.08178	3.11436
20920	3.04269	3.08187	3.1144
20921	3.04284	3.08198	3.11445
20922	3.04298	3.08206	3.11449
20923	3.04313	3.08214	3.11453
20924	3.04327	3.08223	3.11457
20925	3.04342	3.08233	3.11461
20926	3.04356	3.08242	3.11465
20927	3.04371	3.0825	3.11469
20928	3.04385	3.08259	3.11473
20929	3.044	3.08267	3.11477
20930	3.04415	3.08276	3.11481
20931	3.04429	3.08285	3.11485
20932	3.04444	3.08294	3.11489
20933	3.04458	3.08303	3.11493
20934	3.04473	3.08312	3.11497
20935	3.04487	3.0832	3.11501
20936	3.04502	3.08328	3.11505
20937	3.04516	3.08337	3.11509
20938	3.04531	3.08347	3.11513
20939	3.04545	3.08356	3.11517
20940	3.0456	3.08364	3.11521
20941	3.04574	3.08373	3.11525
20942	3.04589	3.08381	3.11529
20943	3.04604	3.08389	3.11533
20944	3.04618	3.08398	3.11536
20945	3.04633	3.08408	3.11541
20946	3.04647	3.08416	3.11545
20947	3.04662	3.08425	3.11549
20948	3.04676	3.08434	3.11553
20949	3.04691	3.08444	3.11557
20950	3.04705	3.08452	3.11561
20951	3.0472	3.08461	3.11565
20952	3.04734	3.08469	3.11569
20953	3.04749	3.08477	3.11573
20954	3.04764	3.08487	3.11577
20955	3.04778	3.08496	3.11581
20956	3.04793	3.08505	3.11585
20957	3.04807	3.08513	3.11589
20958	3.04822	3.08523	3.11593
20959	3.04836	3.08531	3.11597
20960	3.04851	3.08539	3.11601
20961	3.04865	3.08548	3.11605
20962	3.0488	3.08558	3.11609
20963	3.04894	3.08566	3.11613
20964	3.04909	3.08575	3.11617
20965	3.04924	3.08584	3.11621
20966	3.04938	3.08592	3.11625
20967	3.04953	3.086	3.11629
20968	3.04967	3.0861	3.11633
20969	3.04982	3.08619	3.11637
20970	3.04996	3.08627	3.11641
20971	3.05011	3.08636	3.11645
20972	3.05025	3.08645	3.11649
20973	3.0504	3.08653	3.11652
20974	3.05054	3.08663	3.11657
20975	3.05069	3.08671	3.11661
20976	3.05084	3.0868	3.11665
20977	3.05098	3.08688	3.11669
20978	3.05113	3.08698	3.11673
20979	3.05127	3.08707	3.11677
20980	3.05142	3.08716	3.11681
20981	3.05156	3.08724	3.11685
20982	3.05171	3.08733	3.11689
20983	3.05185	3.08742	3.11693
20984	3.052	3.0875	3.11697
20985	3.05214	3.0876	3.11701
20986	3.05229	3.08769	3.11705
20987	3.05244	3.08777	3.11709
20988	3.05258	3.08786	3.11713
20989	3.05273	3.08794	3.11717
20990	3.05287	3.08802	3.11721
20991	3.05302	3.08811	3.11725
20992	3.05316	3.08821	3.11729
20993	3.05331	3.0883	3.11733
20994	3.05345	3.08838	3.11737
20995	3.0536	3.08847	3.11741
20996	3.05374	3.08855	3.11745
20997	3.05389	3.08863	3.11748
20998	3.05404	3.08874	3.11753
20999	3.05418	3.08882	3.11757
21000	3.05433	3.08891	3.11761
21001	3.05447	3.08899	3.11765
21002	3.05462	3.08908	3.11769
21003	3.05476	3.08918	3.11773
21004	3.05491	3.08927	3.11777
21005	3.05505	3.08934	3.11781
21006	3.0552	3.08943	3.11785
21007	3.05534	3.08952	3.11789
21008	3.05549	3.08962	3.11793
21009	3.05564	3.0897	3.11797
21010	3.05578	3.08979	3.11801
21011	3.05593	3.08988	3.11805
21012	3.05607	3.08996	3.11809
21013	3.05622	3.09005	3.11813
21014	3.05636	3.09013	3.11817
21015	3.05651	3.09023	3.11821
21016	3.05665	3.09032	3.11825
21017	3.0568	3.09041	3.11829
21018	3.05694	3.09049	3.11833
21019	3.05709	3.09057	3.11837
21020	3.05724	3.09066	3.11841
21021	3.05738	3.09074	3.11844
21022	3.05753	3.09084	3.11849
21023	3.05767	3.09093	3.11853
21024	3.05782	3.09102	3.11857
21025	3.05796	3.0911	3.11861
21026	3.05811	3.09118	3.11864
21027	3.05825	3.09129	3.11869
21028	3.0584	3.09138	3.11873
21029	3.05854	3.09145	3.11877
21030	3.05869	3.09154	3.11881
21031	3.05883	3.09164	3.11885
21032	3.05898	3.09172	3.11889
21033	3.05913	3.09181	3.11893
21034	3.05927	3.0919	3.11897
21035	3.05942	3.09198	3.11901
21036	3.05956	3.09207	3.11905
21037	3.05971	3.09216	3.11909
21038	3.05985	3.09225	3.11913
21039	3.06	3.09234	3.11917
21040	3.06014	3.09243	3.11921
21041	3.06029	3.09251	3.11925
21042	3.06043	3.09259	3.11929
21043	3.06058	3.09268	3.11933
21044	3.06073	3.09277	3.11937
21045	3.06087	3.09287	3.11941
21046	3.06102	3.09295	3.11945
21047	3.06116	3.09304	3.11949
21048	3.06131	3.09312	3.11953
21049	3.06145	3.0932	3.11957
21050	3.0616	3.09329	3.1196
21051	3.06174	3.0934	3.11965
21052	3.06189	3.09348	3.11969
21053	3.06203	3.09356	3.11973
21054	3.06218	3.09365	3.11977
21055	3.06233	3.09373	3.11981
21056	3.06247	3.09383	3.11985
21057	3.06262	3.09392	3.11989
21058	3.06276	3.09401	3.11993
21059	3.06291	3.09409	3.11997
21060	3.06305	3.09418	3.12001
21061	3.0632	3.09427	3.12005
21062	3.06334	3.09436	3.12009
21063	3.06349	3.09445	3.12013
21064	3.06363	3.09454	3.12017
21065	3.06378	3.09462	3.12021
21066	3.06393	3.0947	3.12025
21067	3.06407	3.09479	3.12029
21068	3.06422	3.09488	3.12033
21069	3.06436	3.09498	3.12037
21070	3.06451	3.09506	3.12041
21071	3.06465	3.09515	3.12045
21072	3.0648	3.09523	3.12049
21073	3.06494	3.09531	3.12053
21074	3.06509	3.0954	3.12056
21075	3.06523	3.0955	3.12061
21076	3.06538	3.09558	3.12065
21077	3.06553	3.09567	3.12069
21078	3.06567	3.09576	3.12073
21079	3.06582	3.09584	3.12076
21080	3.06596	3.09594	3.12081
21081	3.06611	3.09603	3.12085
21082	3.06625	3.09611	3.12089
21083	3.0664	3.09619	3.12093
21084	3.06654	3.09628	3.12097
21085	3.06669	3.09638	3.12101
21086	3.06683	3.09647	3.12105
21087	3.06698	3.09656	3.12109
21088	3.06713	3.09664	3.12113
21089	3.06727	3.09673	3.12117
21090	3.06742	3.09681	3.12121
21091	3.06756	3.09691	3.12125
21092	3.06771	3.09699	3.12129
21093	3.06785	3.09708	3.12133
21094	3.068	3.09717	3.12137
21095	3.06814	3.09725	3.12141
21096	3.06829	3.09734	3.12145
21097	3.06843	3.09742	3.12149
21098	3.06858	3.09752	3.12153
21099	3.06873	3.09761	3.12157
21100	3.06887	3.09769	3.12161
21101	3.06902	3.09778	3.12165
21102	3.06916	3.09786	3.12169
21103	3.06931	3.09795	3.12172
21104	3.06945	3.09803	3.12176
21105	3.0696	3.09813	3.12181
21106	3.06974	3.09822	3.12185
21107	3.06989	3.0983	3.12189
21108	3.07003	3.09839	3.12193
21109	3.07018	3.09849	3.12197
21110	3.07033	3.09857	3.12201
21111	3.07047	3.09866	3.12205
21112	3.07062	3.09874	3.12209
21113	3.07076	3.09883	3.12213
21114	3.07091	3.09893	3.12217
21115	3.07105	3.09902	3.12221
21116	3.0712	3.0991	3.12225
21117	3.07134	3.09919	3.12229
21118	3.07149	3.09928	3.12233
21119	3.07163	3.09936	3.12237
21120	3.07178	3.09945	3.12241
21121	3.07192	3.09954	3.12245
21122	3.07207	3.09963	3.12249
21123	3.07222	3.09972	3.12253
21124	3.07236	3.0998	3.12257
21125	3.07251	3.09988	3.12261
21126	3.07265	3.09997	3.12265
21127	3.0728	3.10005	3.12268
21128	3.07294	3.10015	3.12273
21129	3.07309	3.10024	3.12277
21130	3.07323	3.10033	3.12281
21131	3.07338	3.10041	3.12285
21132	3.07352	3.10049	3.12288
21133	3.07367	3.10058	3.12292
21134	3.07382	3.10068	3.12297
21135	3.07396	3.10076	3.12301
21136	3.07411	3.10085	3.12305
21137	3.07425	3.10094	3.12309
21138	3.0744	3.10104	3.12313
21139	3.07454	3.10112	3.12317
21140	3.07469	3.10121	3.12321
21141	3.07483	3.1013	3.12325
21142	3.07498	3.10137	3.12329
21143	3.07512	3.10147	3.12333
21144	3.07527	3.10156	3.12337
21145	3.07542	3.10165	3.12341
21146	3.07556	3.10173	3.12345
21147	3.07571	3.10183	3.12349
21148	3.07585	3.10191	3.12353
21149	3.076	3.10199	3.12357
21150	3.07614	3.10208	3.12361
21151	3.07629	3.10218	3.12365
21152	3.07643	3.10226	3.12369
21153	3.07658	3.10235	3.12373
21154	3.07672	3.10244	3.12377
21155	3.07687	3.10252	3.12381
21156	3.07702	3.1026	3.12384
21157	3.07716	3.10269	3.12388
21158	3.07731	3.10279	3.12393
21159	3.07745	3.10287	3.12397
21160	3.0776	3.10296	3.12401
21161	3.07774	3.10304	3.12405
21162	3.07789	3.10313	3.12408
21163	3.07803	3.10323	3.12413
21164	3.07818	3.10332	3.12417
21165	3.07832	3.1034	3.12421
21166	3.07847	3.10348	3.12425
21167	3.07862	3.10357	3.12428
21168	3.07876	3.10367	3.12433
21169	3.07891	3.10376	3.12437
21170	3.07905	3.10384	3.12441
21171	3.0792	3.10393	3.12445
21172	3.07934	3.10402	3.12449
21173	3.07949	3.1041	3.12453
21174	3.07963	3.1042	3.12457
21175	3.07978	3.10428	3.12461
21176	3.07992	3.10437	3.12465
21177	3.08007	3.10446	3.12469
21178	3.08022	3.10454	3.12473
21179	3.08036	3.10462	3.12477
21180	3.08051	3.10471	3.1248
21181	3.08065	3.10481	3.12485
21182	3.0808	3.1049	3.12489
21183	3.08094	3.10498	3.12493
21184	3.08109	3.10507	3.12497
21185	3.08123	3.10515	3.12501
21186	3.08138	3.10523	3.12504
21187	3.08152	3.10532	3.12508
21188	3.08167	3.10542	3.12513
21189	3.08182	3.10551	3.12517
21190	3.08196	3.10559	3.12521
21191	3.08211	3.10568	3.12524
21192	3.08225	3.10578	3.12529
21193	3.0824	3.10586	3.12533
21194	3.08254	3.10595	3.12537
21195	3.08269	3.10603	3.1254
21196	3.08283	3.10612	3.12544
21197	3.08298	3.10621	3.12549
21198	3.08312	3.1063	3.12553
21199	3.08327	3.10639	3.12557
21200	3.08342	3.10648	3.12561
21201	3.08356	3.10657	3.12565
21202	3.08371	3.10665	3.12569
21203	3.08385	3.10673	3.12573
21204	3.084	3.10682	3.12576
21205	3.08414	3.10692	3.12581
21206	3.08429	3.10701	3.12585
21207	3.08443	3.10709	3.12589
21208	3.08458	3.10718	3.12593
21209	3.08472	3.10726	3.12596
21210	3.08487	3.10734	3.126
21211	3.08501	3.10744	3.12605
21212	3.08516	3.10753	3.12609
21213	3.08531	3.10761	3.12613
21214	3.08545	3.1077	3.12617
21215	3.0856	3.10779	3.1262
21216	3.08574	3.10787	3.12624
21217	3.08589	3.10797	3.12629
21218	3.08603	3.10805	3.12633
21219	3.08618	3.10814	3.12636
21220	3.08632	3.10822	3.1264
21221	3.08647	3.10832	3.12645
21222	3.08661	3.10841	3.12649
21223	3.08676	3.1085	3.12653
21224	3.08691	3.10858	3.12657
21225	3.08705	3.10866	3.1266
21226	3.0872	3.10876	3.12665
21227	3.08734	3.10884	3.12669
21228	3.08749	3.10894	3.12673
21229	3.08763	3.10902	3.12677
21230	3.08778	3.10911	3.12681
21231	3.08792	3.1092	3.12685
21232	3.08807	3.10928	3.12688
21233	3.08821	3.10937	3.12692
21234	3.08836	3.10945	3.12696
21235	3.08851	3.10955	3.12701
21236	3.08865	3.10964	3.12705
21237	3.0888	3.10972	3.12709
21238	3.08894	3.10981	3.12713
21239	3.08909	3.10989	3.12716
21240	3.08923	3.10998	3.1272
21241	3.08938	3.11008	3.12725
21242	3.08952	3.11016	3.12729
21243	3.08967	3.11025	3.12732
21244	3.08981	3.11033	3.12736
21245	3.08996	3.11042	3.1274
21246	3.09011	3.11052	3.12745
21247	3.09025	3.1106	3.12749
21248	3.0904	3.11069	3.12752
21249	3.09054	3.11077	3.12756
21250	3.09069	3.11086	3.1276
21251	3.09083	3.11096	3.12765
21252	3.09098	3.11105	3.12769
21253	3.09112	3.11113	3.12773
21254	3.09127	3.11122	3.12777
21255	3.09141	3.1113	3.12781
21256	3.09156	3.11139	3.12784
21257	3.09171	3.11148	3.12788
21258	3.09185	3.11157	3.12793
21259	3.092	3.11166	3.12797
21260	3.09214	3.11175	3.12801
21261	3.09229	3.11183	3.12805
21262	3.09243	3.11191	3.12808
21263	3.09258	3.112	3.12812
21264	3.09272	3.11208	3.12816
21265	3.09287	3.11218	3.12821
21266	3.09301	3.11227	3.12825
21267	3.09316	3.11236	3.12829
21268	3.09331	3.11244	3.12832
21269	3.09345	3.11252	3.12836
21270	3.0936	3.11261	3.1284
21271	3.09374	3.11271	3.12845
21272	3.09389	3.11279	3.12848
21273	3.09403	3.11288	3.12852
21274	3.09418	3.11297	3.12856
21275	3.09432	3.11305	3.1286
21276	3.09447	3.11315	3.12865
21277	3.09461	3.11324	3.12869
21278	3.09476	3.11332	3.12872
21279	3.09491	3.1134	3.12876
21280	3.09505	3.1135	3.1288
21281	3.0952	3.11359	3.12885
21282	3.09534	3.11368	3.12889
21283	3.09549	3.11376	3.12893
21284	3.09563	3.11386	3.12897
21285	3.09578	3.11394	3.129
21286	3.09592	3.11402	3.12904
21287	3.09607	3.11411	3.12908
21288	3.09621	3.11421	3.12913
21289	3.09636	3.11429	3.12917
21290	3.0965	3.11438	3.12921
21291	3.09665	3.11447	3.12925
21292	3.0968	3.11455	3.12928
21293	3.09694	3.11463	3.12932
21294	3.09709	3.11472	3.12936
21295	3.09723	3.11482	3.12941
21296	3.09738	3.1149	3.12944
21297	3.09752	3.11499	3.12948
21298	3.09767	3.11507	3.12952
21299	3.09781	3.11516	3.12956
21300	3.09796	3.11526	3.12961
21301	3.0981	3.11534	3.12964
21302	3.09825	3.11543	3.12968
21303	3.0984	3.11551	3.12972
21304	3.09854	3.1156	3.12976
21305	3.09869	3.1157	3.12981
21306	3.09883	3.11579	3.12985
21307	3.09898	3.11587	3.12989
21308	3.09912	3.11595	3.12992
21309	3.09927	3.11604	3.12996
21310	3.09941	3.11613	3.13
21311	3.09956	3.11623	3.13005
21312	3.0997	3.11631	3.13009
21313	3.09985	3.1164	3.13013
21314	3.1	3.11649	3.13017
21315	3.10014	3.11657	3.1302
21316	3.10029	3.11665	3.13024
21317	3.10043	3.11674	3.13028
21318	3.10058	3.11684	3.13033
21319	3.10072	3.11693	3.13037
21320	3.10087	3.11701	3.1304
21321	3.10101	3.1171	3.13044
21322	3.10116	3.11718	3.13048
21323	3.1013	3.11726	3.13052
21324	3.10145	3.11735	3.13056
21325	3.1016	3.11745	3.1306
21326	3.10174	3.11754	3.13064
21327	3.10189	3.11762	3.13068
21328	3.10203	3.11771	3.13072
21329	3.10218	3.11779	3.13076
21330	3.10232	3.11789	3.13081
21331	3.10247	3.11797	3.13084
21332	3.10261	3.11806	3.13088
21333	3.10276	3.11815	3.13092
21334	3.1029	3.11825	3.13097
21335	3.10305	3.11833	3.13101
21336	3.1032	3.11842	3.13105
21337	3.10334	3.11851	3.13108
21338	3.10349	3.11858	3.13112
21339	3.10363	3.11868	3.13116
21340	3.10378	3.11876	3.1312
21341	3.10392	3.11886	3.13124
21342	3.10407	3.11894	3.13128
21343	3.10421	3.11904	3.13133
21344	3.10436	3.11912	3.13136
21345	3.1045	3.1192	3.1314
21346	3.10465	3.11929	3.13144
21347	3.1048	3.11937	3.13148
21348	3.10494	3.11947	3.13152
21349	3.10509	3.11956	3.13156
21350	3.10523	3.11964	3.1316
21351	3.10538	3.11973	3.13164
21352	3.10552	3.11981	3.13168
21353	3.10567	3.1199	3.13172
21354	3.10581	3.11998	3.13176
21355	3.10596	3.12008	3.1318
21356	3.1061	3.12017	3.13184
21357	3.10625	3.12025	3.13188
21358	3.1064	3.12034	3.13192
21359	3.10654	3.12044	3.13196
21360	3.10669	3.12053	3.13201
21361	3.10683	3.12061	3.13204
21362	3.10698	3.12069	3.13208
21363	3.10712	3.12079	3.13212
21364	3.10727	3.12088	3.13216
21365	3.10741	3.12097	3.1322
21366	3.10756	3.12105	3.13224
21367	3.1077	3.12114	3.13228
21368	3.10785	3.12122	3.13232
21369	3.108	3.12131	3.13236
21370	3.10814	3.1214	3.1324
21371	3.10829	3.12149	3.13244
21372	3.10843	3.12158	3.13248
21373	3.10858	3.12167	3.13252
21374	3.10872	3.12175	3.13256
21375	3.10887	3.12183	3.1326
21376	3.10901	3.12192	3.13264
21377	3.10916	3.12201	3.13268
21378	3.1093	3.12211	3.13272
21379	3.10945	3.12219	3.13276
21380	3.10959	3.12228	3.1328
21381	3.10974	3.12236	3.13284
21382	3.10989	3.12244	3.13288
21383	3.11003	3.12253	3.13292
21384	3.11018	3.12263	3.13296
21385	3.11032	3.12272	3.133
21386	3.11047	3.1228	3.13304
21387	3.11061	3.12289	3.13308
21388	3.11076	3.12299	3.13312
21389	3.1109	3.12307	3.13316
21390	3.11105	3.12316	3.1332
21391	3.11119	3.12325	3.13324
21392	3.11134	3.12332	3.13328
21393	3.11149	3.12342	3.13332
21394	3.11163	3.12351	3.13336
21395	3.11178	3.1236	3.1334
21396	3.11192	3.12369	3.13344
21397	3.11207	3.12378	3.13348
21398	3.11221	3.12386	3.13352
21399	3.11236	3.12394	3.13356
21400	3.1125	3.12403	3.1336
21401	3.11265	3.12413	3.13364
21402	3.11279	3.12421	3.13368
21403	3.11294	3.1243	3.13372
21404	3.11309	3.12439	3.13376
21405	3.11323	3.12447	3.1338
21406	3.11338	3.12455	3.13384
21407	3.11352	3.12464	3.13388
21408	3.11367	3.12474	3.13392
21409	3.11381	3.12482	3.13396
21410	3.11396	3.12491	3.134
21411	3.1141	3.125	3.13404
21412	3.11425	3.12508	3.13408
21413	3.11439	3.12518	3.13412
21414	3.11454	3.12527	3.13416
21415	3.11469	3.12535	3.1342
21416	3.11483	3.12543	3.13424
21417	3.11498	3.12552	3.13428
21418	3.11512	3.12562	3.13432
21419	3.11527	3.12571	3.13436
21420	3.11541	3.12579	3.1344
21421	3.11556	3.12588	3.13444
21422	3.1157	3.12597	3.13448
