t, c	M(t), рад	E(t), рад	Theta(t), рад	
36649	5.33038	4.67408	3.96732
36650	5.33053	4.67422	3.96742
36651	5.33067	4.67436	3.96752
36652	5.33082	4.67451	3.96763
36653	5.33096	4.67465	3.96774
36654	5.33111	4.67479	3.96784
36655	5.33125	4.67493	3.96794
36656	5.3314	4.67508	3.96805
36657	5.33154	4.67521	3.96815
36658	5.33169	4.67536	3.96825
36659	5.33184	4.6755	3.96836
36660	5.33198	4.67564	3.96846
36661	5.33213	4.67578	3.96857
36662	5.33227	4.67593	3.96867
36663	5.33242	4.67606	3.96877
36664	5.33256	4.67621	3.96888
36665	5.33271	4.67635	3.96899
36666	5.33285	4.6765	3.96909
36667	5.333	4.67663	3.96919
36668	5.33314	4.67678	3.9693
36669	5.33329	4.67692	3.96941
36670	5.33344	4.67706	3.96951
36671	5.33358	4.6772	3.96961
36672	5.33373	4.67735	3.96972
36673	5.33387	4.67749	3.96983
36674	5.33402	4.67763	3.96993
36675	5.33416	4.67777	3.97003
36676	5.33431	4.67792	3.97014
36677	5.33445	4.67805	3.97024
36678	5.3346	4.6782	3.97035
36679	5.33474	4.67834	3.97045
36680	5.33489	4.67849	3.97056
36681	5.33504	4.67862	3.97066
36682	5.33518	4.67877	3.97077
36683	5.33533	4.67891	3.97088
36684	5.33547	4.67906	3.97098
36685	5.33562	4.67919	3.97108
36686	5.33576	4.67934	3.97119
36687	5.33591	4.67948	3.9713
36688	5.33605	4.67962	3.9714
36689	5.3362	4.67976	3.9715
36690	5.33634	4.67991	3.97161
36691	5.33649	4.68005	3.97172
36692	5.33664	4.68019	3.97182
36693	5.33678	4.68033	3.97192
36694	5.33693	4.68048	3.97203
36695	5.33707	4.68062	3.97214
36696	5.33722	4.68076	3.97224
36697	5.33736	4.6809	3.97235
36698	5.33751	4.68105	3.97245
36699	5.33765	4.6812	3.97256
36700	5.3378	4.68133	3.97266
36701	5.33794	4.68147	3.97277
36702	5.33809	4.68162	3.97287
36703	5.33823	4.68177	3.97298
36704	5.33838	4.6819	3.97308
36705	5.33853	4.68205	3.97319
36706	5.33867	4.68219	3.9733
36707	5.33882	4.68234	3.9734
36708	5.33896	4.68247	3.9735
36709	5.33911	4.68262	3.97361
36710	5.33925	4.68276	3.97372
36711	5.3394	4.68291	3.97383
36712	5.33954	4.68304	3.97392
36713	5.33969	4.68319	3.97403
36714	5.33983	4.68333	3.97414
36715	5.33998	4.68348	3.97425
36716	5.34013	4.68361	3.97435
36717	5.34027	4.68376	3.97445
36718	5.34042	4.6839	3.97456
36719	5.34056	4.68405	3.97467
36720	5.34071	4.68418	3.97477
36721	5.34085	4.68433	3.97488
36722	5.341	4.68447	3.97498
36723	5.34114	4.68462	3.97509
36724	5.34129	4.68476	3.9752
36725	5.34143	4.6849	3.9753
36726	5.34158	4.68504	3.97541
36727	5.34173	4.68519	3.97551
36728	5.34187	4.68533	3.97562
36729	5.34202	4.68547	3.97572
36730	5.34216	4.68561	3.97583
36731	5.34231	4.68576	3.97594
36732	5.34245	4.6859	3.97604
36733	5.3426	4.68605	3.97615
36734	5.34274	4.68618	3.97625
36735	5.34289	4.68633	3.97636
36736	5.34303	4.68647	3.97647
36737	5.34318	4.68662	3.97658
36738	5.34333	4.68675	3.97667
36739	5.34347	4.6869	3.97678
36740	5.34362	4.68704	3.97689
36741	5.34376	4.68719	3.977
36742	5.34391	4.68733	3.97711
36743	5.34405	4.68747	3.97721
36744	5.3442	4.68761	3.97731
36745	5.34434	4.68776	3.97742
36746	5.34449	4.68791	3.97753
36747	5.34463	4.68805	3.97764
36748	5.34478	4.68818	3.97774
36749	5.34493	4.68833	3.97784
36750	5.34507	4.68848	3.97795
36751	5.34522	4.68862	3.97806
36752	5.34536	4.68877	3.97817
36753	5.34551	4.6889	3.97827
36754	5.34565	4.68905	3.97838
36755	5.3458	4.68919	3.97848
36756	5.34594	4.68934	3.97859
36757	5.34609	4.68948	3.9787
36758	5.34623	4.68963	3.97881
36759	5.34638	4.68976	3.97891
36760	5.34653	4.68991	3.97902
36761	5.34667	4.69005	3.97912
36762	5.34682	4.6902	3.97923
36763	5.34696	4.69034	3.97934
36764	5.34711	4.69048	3.97944
36765	5.34725	4.69062	3.97955
36766	5.3474	4.69077	3.97966
36767	5.34754	4.69091	3.97976
36768	5.34769	4.69106	3.97987
36769	5.34783	4.6912	3.97998
36770	5.34798	4.69134	3.98008
36771	5.34813	4.69148	3.98019
36772	5.34827	4.69163	3.9803
36773	5.34842	4.69178	3.9804
36774	5.34856	4.69192	3.98051
36775	5.34871	4.69207	3.98062
36776	5.34885	4.6922	3.98072
36777	5.349	4.69235	3.98083
36778	5.34914	4.69249	3.98094
36779	5.34929	4.69264	3.98105
36780	5.34943	4.69278	3.98115
36781	5.34958	4.69293	3.98126
36782	5.34973	4.69306	3.98136
36783	5.34987	4.69321	3.98147
36784	5.35002	4.69335	3.98158
36785	5.35016	4.6935	3.98169
36786	5.35031	4.69364	3.9818
36787	5.35045	4.69379	3.9819
36788	5.3506	4.69392	3.982
36789	5.35074	4.69407	3.98211
36790	5.35089	4.69421	3.98222
36791	5.35103	4.69436	3.98233
36792	5.35118	4.6945	3.98244
36793	5.35132	4.69465	3.98255
36794	5.35147	4.6948	3.98265
36795	5.35162	4.69493	3.98275
36796	5.35176	4.69507	3.98286
36797	5.35191	4.69522	3.98297
36798	5.35205	4.69537	3.98308
36799	5.3522	4.69551	3.98319
36800	5.35234	4.69566	3.9833
36801	5.35249	4.6958	3.9834
36802	5.35263	4.69594	3.9835
36803	5.35278	4.69608	3.98361
36804	5.35292	4.69623	3.98372
36805	5.35307	4.69637	3.98383
36806	5.35322	4.69652	3.98394
36807	5.35336	4.69666	3.98405
36808	5.35351	4.69681	3.98416
36809	5.35365	4.69694	3.98426
36810	5.3538	4.69709	3.98436
36811	5.35394	4.69723	3.98447
36812	5.35409	4.69738	3.98458
36813	5.35423	4.69752	3.98469
36814	5.35438	4.69767	3.9848
36815	5.35452	4.69782	3.98491
36816	5.35467	4.69796	3.98502
36817	5.35482	4.69811	3.98512
36818	5.35496	4.69824	3.98522
36819	5.35511	4.69839	3.98533
36820	5.35525	4.69853	3.98544
36821	5.3554	4.69868	3.98555
36822	5.35554	4.69882	3.98566
36823	5.35569	4.69897	3.98577
36824	5.35583	4.69911	3.98588
36825	5.35598	4.69926	3.98599
36826	5.35612	4.69939	3.98609
36827	5.35627	4.69954	3.98619
36828	5.35642	4.69968	3.9863
36829	5.35656	4.69983	3.98641
36830	5.35671	4.69997	3.98652
36831	5.35685	4.70012	3.98663
36832	5.357	4.70026	3.98674
36833	5.35714	4.70041	3.98685
36834	5.35729	4.70056	3.98696
36835	5.35743	4.7007	3.98707
36836	5.35758	4.70084	3.98717
36837	5.35772	4.70098	3.98727
36838	5.35787	4.70113	3.98738
36839	5.35802	4.70127	3.98749
36840	5.35816	4.70142	3.9876
36841	5.35831	4.70156	3.98771
36842	5.35845	4.70171	3.98782
36843	5.3586	4.70185	3.98793
36844	5.35874	4.702	3.98804
36845	5.35889	4.70214	3.98815
36846	5.35903	4.70229	3.98825
36847	5.35918	4.70242	3.98835
36848	5.35932	4.70257	3.98846
36849	5.35947	4.70271	3.98857
36850	5.35962	4.70286	3.98868
36851	5.35976	4.70301	3.98879
36852	5.35991	4.70315	3.9889
36853	5.36005	4.7033	3.98901
36854	5.3602	4.70344	3.98912
36855	5.36034	4.70359	3.98923
36856	5.36049	4.70373	3.98934
36857	5.36063	4.70388	3.98944
36858	5.36078	4.70402	3.98955
36859	5.36092	4.70417	3.98966
36860	5.36107	4.70431	3.98977
36861	5.36122	4.70445	3.98987
36862	5.36136	4.70459	3.98998
36863	5.36151	4.70474	3.99009
36864	5.36165	4.70488	3.9902
36865	5.3618	4.70503	3.99031
36866	5.36194	4.70518	3.99042
36867	5.36209	4.70532	3.99053
36868	5.36223	4.70547	3.99064
36869	5.36238	4.70561	3.99075
36870	5.36252	4.70576	3.99086
36871	5.36267	4.7059	3.99096
36872	5.36282	4.70605	3.99107
36873	5.36296	4.70619	3.99118
36874	5.36311	4.70634	3.99129
36875	5.36325	4.70648	3.9914
36876	5.3634	4.70663	3.99151
36877	5.36354	4.70678	3.99162
36878	5.36369	4.70692	3.99173
36879	5.36383	4.70705	3.99183
36880	5.36398	4.7072	3.99194
36881	5.36412	4.70735	3.99205
36882	5.36427	4.70749	3.99216
36883	5.36441	4.70764	3.99227
36884	5.36456	4.70778	3.99238
36885	5.36471	4.70793	3.99249
36886	5.36485	4.70807	3.9926
36887	5.365	4.70822	3.9927
36888	5.36514	4.70836	3.99281
36889	5.36529	4.70851	3.99292
36890	5.36543	4.70865	3.99303
36891	5.36558	4.7088	3.99314
36892	5.36572	4.70895	3.99325
36893	5.36587	4.70909	3.99336
36894	5.36601	4.70924	3.99347
36895	5.36616	4.70938	3.99358
36896	5.36631	4.70953	3.99369
36897	5.36645	4.70967	3.9938
36898	5.3666	4.70982	3.99391
36899	5.36674	4.70996	3.99402
36900	5.36689	4.71011	3.99413
36901	5.36703	4.71025	3.99424
36902	5.36718	4.7104	3.99435
36903	5.36732	4.71055	3.99446
36904	5.36747	4.71069	3.99457
36905	5.36761	4.71084	3.99467
36906	5.36776	4.71098	3.99478
36907	5.36791	4.71113	3.99489
36908	5.36805	4.71127	3.995
36909	5.3682	4.71142	3.99511
36910	5.36834	4.71156	3.99522
36911	5.36849	4.71171	3.99533
36912	5.36863	4.71185	3.99544
36913	5.36878	4.712	3.99555
36914	5.36892	4.71215	3.99566
36915	5.36907	4.71229	3.99577
36916	5.36921	4.71244	3.99588
36917	5.36936	4.71258	3.99599
36918	5.36951	4.71273	3.9961
36919	5.36965	4.71287	3.99621
36920	5.3698	4.71302	3.99632
36921	5.36994	4.71316	3.99643
36922	5.37009	4.71331	3.99654
36923	5.37023	4.71345	3.99665
36924	5.37038	4.7136	3.99676
36925	5.37052	4.71375	3.99687
36926	5.37067	4.71389	3.99698
36927	5.37081	4.71404	3.99709
36928	5.37096	4.71418	3.9972
36929	5.37111	4.71433	3.99731
36930	5.37125	4.71447	3.99742
36931	5.3714	4.71462	3.99753
36932	5.37154	4.71476	3.99764
36933	5.37169	4.71491	3.99775
36934	5.37183	4.71505	3.99786
36935	5.37198	4.7152	3.99797
36936	5.37212	4.71535	3.99808
36937	5.37227	4.71549	3.99819
36938	5.37241	4.71564	3.9983
36939	5.37256	4.71578	3.99841
36940	5.37271	4.71593	3.99852
36941	5.37285	4.71607	3.99863
36942	5.373	4.71622	3.99874
36943	5.37314	4.71636	3.99885
36944	5.37329	4.71651	3.99896
36945	5.37343	4.71665	3.99907
36946	5.37358	4.7168	3.99918
36947	5.37372	4.71694	3.99929
36948	5.37387	4.71709	3.9994
36949	5.37401	4.71724	3.99951
36950	5.37416	4.71738	3.99962
36951	5.37431	4.71753	3.99973
36952	5.37445	4.71767	3.99984
36953	5.3746	4.71782	3.99995
36954	5.37474	4.71797	4.00006
36955	5.37489	4.71812	4.00017
36956	5.37503	4.71827	4.00028
36957	5.37518	4.71841	4.0004
36958	5.37532	4.71856	4.00051
36959	5.37547	4.7187	4.00062
36960	5.37561	4.71885	4.00073
36961	5.37576	4.71899	4.00084
36962	5.3759	4.71914	4.00095
36963	5.37605	4.71928	4.00106
36964	5.3762	4.71943	4.00117
36965	5.37634	4.71957	4.00128
36966	5.37649	4.71972	4.00139
36967	5.37663	4.71987	4.0015
36968	5.37678	4.72001	4.00161
36969	5.37692	4.72016	4.00172
36970	5.37707	4.7203	4.00183
36971	5.37721	4.72046	4.00195
36972	5.37736	4.7206	4.00206
36973	5.3775	4.72075	4.00217
36974	5.37765	4.72089	4.00228
36975	5.3778	4.72104	4.00239
36976	5.37794	4.72119	4.0025
36977	5.37809	4.72133	4.00261
36978	5.37823	4.72148	4.00272
36979	5.37838	4.72162	4.00283
36980	5.37852	4.72177	4.00294
36981	5.37867	4.72191	4.00305
36982	5.37881	4.72206	4.00316
36983	5.37896	4.7222	4.00327
36984	5.3791	4.72235	4.00338
36985	5.37925	4.72251	4.0035
36986	5.3794	4.72265	4.00361
36987	5.37954	4.7228	4.00372
36988	5.37969	4.72294	4.00383
36989	5.37983	4.72309	4.00394
36990	5.37998	4.72323	4.00405
36991	5.38012	4.72338	4.00416
36992	5.38027	4.72352	4.00427
36993	5.38041	4.72367	4.00438
36994	5.38056	4.72382	4.00449
36995	5.3807	4.72396	4.0046
36996	5.38085	4.72412	4.00472
36997	5.381	4.72426	4.00483
36998	5.38114	4.72441	4.00494
36999	5.38129	4.72455	4.00506
37000	5.38143	4.7247	4.00517
37001	5.38158	4.72484	4.00528
37002	5.38172	4.72499	4.00539
37003	5.38187	4.72514	4.0055
37004	5.38201	4.72528	4.00561
37005	5.38216	4.72544	4.00573
37006	5.3823	4.72558	4.00584
37007	5.38245	4.72573	4.00595
37008	5.3826	4.72587	4.00606
37009	5.38274	4.72602	4.00617
37010	5.38289	4.72617	4.00628
37011	5.38303	4.72631	4.00639
37012	5.38318	4.72646	4.0065
37013	5.38332	4.7266	4.00661
37014	5.38347	4.72676	4.00673
37015	5.38361	4.7269	4.00684
37016	5.38376	4.72705	4.00695
37017	5.3839	4.72719	4.00706
37018	5.38405	4.72734	4.00718
37019	5.3842	4.72749	4.00729
37020	5.38434	4.72763	4.0074
37021	5.38449	4.72778	4.00751
37022	5.38463	4.72793	4.00763
37023	5.38478	4.72808	4.00774
37024	5.38492	4.72822	4.00785
37025	5.38507	4.72837	4.00796
37026	5.38521	4.72852	4.00807
37027	5.38536	4.72866	4.00818
37028	5.3855	4.72881	4.00829
37029	5.38565	4.72896	4.00841
37030	5.3858	4.72911	4.00852
37031	5.38594	4.72925	4.00863
37032	5.38609	4.7294	4.00874
37033	5.38623	4.72954	4.00886
37034	5.38638	4.72969	4.00897
37035	5.38652	4.72984	4.00908
37036	5.38667	4.72999	4.0092
37037	5.38681	4.73014	4.00931
37038	5.38696	4.73028	4.00942
37039	5.3871	4.73043	4.00953
37040	5.38725	4.73057	4.00964
37041	5.3874	4.73072	4.00975
37042	5.38754	4.73087	4.00986
37043	5.38769	4.73102	4.00998
37044	5.38783	4.73117	4.01009
37045	5.38798	4.73131	4.0102
37046	5.38812	4.73146	4.01032
37047	5.38827	4.7316	4.01043
37048	5.38841	4.73175	4.01054
37049	5.38856	4.73191	4.01066
37050	5.3887	4.73205	4.01077
37051	5.38885	4.7322	4.01088
37052	5.38899	4.73234	4.01099
37053	5.38914	4.73249	4.0111
37054	5.38929	4.73263	4.01121
37055	5.38943	4.73279	4.01133
37056	5.38958	4.73294	4.01144
37057	5.38972	4.73308	4.01156
37058	5.38987	4.73323	4.01167
37059	5.39001	4.73337	4.01178
37060	5.39016	4.73352	4.01189
37061	5.3903	4.73367	4.01201
37062	5.39045	4.73382	4.01212
37063	5.39059	4.73397	4.01223
37064	5.39074	4.73411	4.01234
37065	5.39089	4.73426	4.01245
37066	5.39103	4.73441	4.01257
37067	5.39118	4.73456	4.01269
37068	5.39132	4.7347	4.0128
37069	5.39147	4.73485	4.01291
37070	5.39161	4.73499	4.01302
37071	5.39176	4.73515	4.01314
37072	5.3919	4.7353	4.01325
37073	5.39205	4.73544	4.01336
37074	5.39219	4.73559	4.01347
37075	5.39234	4.73573	4.01359
37076	5.39249	4.73588	4.0137
37077	5.39263	4.73604	4.01382
37078	5.39278	4.73618	4.01393
37079	5.39292	4.73633	4.01404
37080	5.39307	4.73647	4.01415
37081	5.39321	4.73662	4.01426
37082	5.39336	4.73677	4.01438
37083	5.3935	4.73692	4.01449
37084	5.39365	4.73707	4.01461
37085	5.39379	4.73721	4.01472
37086	5.39394	4.73737	4.01484
37087	5.39409	4.73751	4.01495
37088	5.39423	4.73766	4.01506
37089	5.39438	4.7378	4.01517
37090	5.39452	4.73795	4.01528
37091	5.39467	4.73811	4.0154
37092	5.39481	4.73825	4.01552
37093	5.39496	4.7384	4.01563
37094	5.3951	4.73854	4.01574
37095	5.39525	4.73869	4.01585
37096	5.39539	4.73885	4.01597
37097	5.39554	4.73899	4.01608
37098	5.39569	4.73914	4.01619
37099	5.39583	4.73928	4.01631
37100	5.39598	4.73944	4.01643
37101	5.39612	4.73958	4.01654
37102	5.39627	4.73973	4.01665
37103	5.39641	4.73987	4.01676
37104	5.39656	4.74003	4.01688
37105	5.3967	4.74018	4.01699
37106	5.39685	4.74032	4.0171
37107	5.39699	4.74047	4.01722
37108	5.39714	4.74062	4.01734
37109	5.39729	4.74077	4.01745
37110	5.39743	4.74092	4.01756
37111	5.39758	4.74106	4.01767
37112	5.39772	4.74121	4.01778
37113	5.39787	4.74136	4.0179
37114	5.39801	4.74151	4.01802
37115	5.39816	4.74165	4.01813
37116	5.3983	4.7418	4.01824
37117	5.39845	4.74196	4.01836
37118	5.39859	4.7421	4.01847
37119	5.39874	4.74225	4.01858
37120	5.39889	4.74239	4.0187
37121	5.39903	4.74255	4.01882
37122	5.39918	4.7427	4.01893
37123	5.39932	4.74284	4.01904
37124	5.39947	4.743	4.01916
37125	5.39961	4.74314	4.01927
37126	5.39976	4.74329	4.01939
37127	5.3999	4.74343	4.0195
37128	5.40005	4.74359	4.01962
37129	5.40019	4.74374	4.01973
37130	5.40034	4.74388	4.01984
37131	5.40049	4.74403	4.01995
37132	5.40063	4.74418	4.02007
37133	5.40078	4.74433	4.02019
37134	5.40092	4.74447	4.0203
37135	5.40107	4.74462	4.02041
37136	5.40121	4.74478	4.02053
37137	5.40136	4.74492	4.02064
37138	5.4015	4.74507	4.02076
37139	5.40165	4.74523	4.02088
37140	5.40179	4.74537	4.02099
37141	5.40194	4.74552	4.0211
37142	5.40208	4.74566	4.02121
37143	5.40223	4.74582	4.02133
37144	5.40238	4.74596	4.02145
37145	5.40252	4.74611	4.02156
37146	5.40267	4.74627	4.02168
37147	5.40281	4.74641	4.02179
37148	5.40296	4.74656	4.0219
37149	5.4031	4.7467	4.02202
37150	5.40325	4.74686	4.02214
37151	5.40339	4.747	4.02225
37152	5.40354	4.74715	4.02236
37153	5.40368	4.74731	4.02248
37154	5.40383	4.74745	4.02259
37155	5.40398	4.7476	4.02271
37156	5.40412	4.74775	4.02283
37157	5.40427	4.7479	4.02294
37158	5.40441	4.74805	4.02305
37159	5.40456	4.74819	4.02317
37160	5.4047	4.74835	4.02329
37161	5.40485	4.74849	4.0234
37162	5.40499	4.74864	4.02351
37163	5.40514	4.7488	4.02363
37164	5.40528	4.74894	4.02374
37165	5.40543	4.74909	4.02386
37166	5.40558	4.74924	4.02398
37167	5.40572	4.74939	4.02409
37168	5.40587	4.74953	4.0242
37169	5.40601	4.74969	4.02432
37170	5.40616	4.74984	4.02444
37171	5.4063	4.74998	4.02455
37172	5.40645	4.75014	4.02467
37173	5.40659	4.75028	4.02478
37174	5.40674	4.75043	4.0249
37175	5.40688	4.75058	4.02501
37176	5.40703	4.75073	4.02513
37177	5.40718	4.75088	4.02524
37178	5.40732	4.75102	4.02535
37179	5.40747	4.75118	4.02548
37180	5.40761	4.75133	4.02559
37181	5.40776	4.75147	4.0257
37182	5.4079	4.75163	4.02582
37183	5.40805	4.75177	4.02593
37184	5.40819	4.75192	4.02605
37185	5.40834	4.75208	4.02617
37186	5.40848	4.75222	4.02628
37187	5.40863	4.75238	4.0264
37188	5.40878	4.75252	4.02652
37189	5.40892	4.75267	4.02663
37190	5.40907	4.75283	4.02675
37191	5.40921	4.75297	4.02686
37192	5.40936	4.75312	4.02698
37193	5.4095	4.75327	4.0271
37194	5.40965	4.75342	4.02721
37195	5.40979	4.75356	4.02732
37196	5.40994	4.75372	4.02744
37197	5.41008	4.75387	4.02756
37198	5.41023	4.75401	4.02767
37199	5.41038	4.75417	4.02779
37200	5.41052	4.75431	4.0279
37201	5.41067	4.75446	4.02802
37202	5.41081	4.75462	4.02814
37203	5.41096	4.75476	4.02825
37204	5.4111	4.75492	4.02837
37205	5.41125	4.75506	4.02849
37206	5.41139	4.75521	4.0286
37207	5.41154	4.75537	4.02872
37208	5.41168	4.75551	4.02883
37209	5.41183	4.75566	4.02895
37210	5.41198	4.75581	4.02907
37211	5.41212	4.75596	4.02918
37212	5.41227	4.75611	4.02929
37213	5.41241	4.75626	4.02942
37214	5.41256	4.75641	4.02953
37215	5.4127	4.75656	4.02965
37216	5.41285	4.75671	4.02976
37217	5.41299	4.75686	4.02988
37218	5.41314	4.75701	4.03
37219	5.41328	4.75716	4.03011
37220	5.41343	4.75731	4.03023
37221	5.41358	4.75746	4.03035
37222	5.41372	4.75761	4.03046
37223	5.41387	4.75776	4.03058
37224	5.41401	4.75791	4.03069
37225	5.41416	4.75805	4.03081
37226	5.4143	4.75821	4.03093
37227	5.41445	4.75836	4.03104
37228	5.41459	4.75851	4.03116
37229	5.41474	4.75866	4.03128
37230	5.41488	4.7588	4.03139
37231	5.41503	4.75896	4.03151
37232	5.41517	4.75911	4.03163
37233	5.41532	4.75926	4.03175
37234	5.41547	4.75941	4.03186
37235	5.41561	4.75955	4.03197
37236	5.41576	4.75971	4.0321
37237	5.4159	4.75986	4.03221
37238	5.41605	4.76001	4.03233
37239	5.41619	4.76016	4.03244
37240	5.41634	4.76032	4.03257
37241	5.41648	4.76046	4.03268
37242	5.41663	4.76061	4.03279
37243	5.41677	4.76076	4.03292
37244	5.41692	4.76091	4.03303
37245	5.41707	4.76107	4.03315
37246	5.41721	4.76121	4.03326
37247	5.41736	4.76136	4.03338
37248	5.4175	4.76151	4.0335
37249	5.41765	4.76166	4.03361
37250	5.41779	4.76182	4.03374
37251	5.41794	4.76196	4.03385
37252	5.41808	4.76212	4.03397
37253	5.41823	4.76226	4.03408
37254	5.41837	4.76241	4.0342
37255	5.41852	4.76257	4.03432
37256	5.41867	4.76271	4.03443
37257	5.41881	4.76287	4.03456
37258	5.41896	4.76301	4.03467
37259	5.4191	4.76317	4.03479
37260	5.41925	4.76332	4.0349
37261	5.41939	4.76346	4.03502
37262	5.41954	4.76362	4.03514
37263	5.41968	4.76376	4.03525
37264	5.41983	4.76392	4.03538
37265	5.41997	4.76407	4.03549
37266	5.42012	4.76422	4.03561
37267	5.42027	4.76437	4.03573
37268	5.42041	4.76453	4.03585
37269	5.42056	4.76467	4.03596
37270	5.4207	4.76483	4.03608
37271	5.42085	4.76497	4.0362
37272	5.42099	4.76512	4.03631
37273	5.42114	4.76528	4.03643
37274	5.42128	4.76542	4.03655
37275	5.42143	4.76558	4.03667
37276	5.42157	4.76572	4.03678
37277	5.42172	4.76588	4.03691
37278	5.42187	4.76603	4.03702
37279	5.42201	4.76618	4.03714
37280	5.42216	4.76633	4.03726
37281	5.4223	4.76648	4.03738
37282	5.42245	4.76663	4.03749
37283	5.42259	4.76679	4.03762
37284	5.42274	4.76693	4.03773
37285	5.42288	4.76708	4.03784
37286	5.42303	4.76723	4.03797
37287	5.42317	4.76738	4.03808
37288	5.42332	4.76754	4.0382
37289	5.42347	4.76768	4.03832
37290	5.42361	4.76784	4.03844
37291	5.42376	4.76798	4.03855
37292	5.4239	4.76814	4.03868
37293	5.42405	4.76829	4.03879
37294	5.42419	4.76844	4.03891
37295	5.42434	4.76859	4.03903
37296	5.42448	4.76875	4.03915
37297	5.42463	4.76889	4.03926
37298	5.42477	4.76905	4.03939
37299	5.42492	4.76919	4.0395
37300	5.42507	4.76935	4.03962
37301	5.42521	4.7695	4.03974
37302	5.42536	4.76965	4.03986
37303	5.4255	4.7698	4.03997
37304	5.42565	4.76996	4.0401
37305	5.42579	4.7701	4.04021
37306	5.42594	4.77026	4.04033
37307	5.42608	4.7704	4.04045
37308	5.42623	4.77056	4.04057
37309	5.42637	4.77071	4.04068
37310	5.42652	4.77086	4.04081
37311	5.42666	4.77101	4.04092
37312	5.42681	4.77117	4.04104
37313	5.42696	4.77131	4.04116
37314	5.4271	4.77147	4.04128
37315	5.42725	4.77161	4.0414
37316	5.42739	4.77177	4.04152
37317	5.42754	4.77192	4.04163
37318	5.42768	4.77207	4.04176
37319	5.42783	4.77222	4.04187
37320	5.42797	4.77237	4.04199
37321	5.42812	4.77252	4.04211
37322	5.42826	4.77268	4.04223
37323	5.42841	4.77282	4.04235
37324	5.42856	4.77298	4.04247
37325	5.4287	4.77312	4.04258
37326	5.42885	4.77328	4.04271
37327	5.42899	4.77344	4.04283
37328	5.42914	4.77358	4.04294
37329	5.42928	4.77374	4.04307
37330	5.42943	4.77389	4.04318
37331	5.42957	4.77404	4.0433
37332	5.42972	4.77419	4.04342
37333	5.42986	4.77435	4.04354
37334	5.43001	4.77449	4.04366
37335	5.43016	4.77465	4.04378
37336	5.4303	4.77479	4.04389
37337	5.43045	4.77495	4.04402
37338	5.43059	4.7751	4.04413
37339	5.43074	4.77525	4.04426
37340	5.43088	4.77541	4.04438
37341	5.43103	4.77555	4.04449
37342	5.43117	4.77571	4.04462
37343	5.43132	4.77586	4.04473
37344	5.43146	4.77601	4.04485
37345	5.43161	4.77616	4.04497
37346	5.43176	4.77632	4.04509
37347	5.4319	4.77646	4.04521
37348	5.43205	4.77662	4.04533
37349	5.43219	4.77678	4.04545
37350	5.43234	4.77692	4.04557
37351	5.43248	4.77708	4.04569
37352	5.43263	4.77722	4.04581
37353	5.43277	4.77738	4.04593
37354	5.43292	4.77753	4.04604
37355	5.43306	4.77768	4.04617
37356	5.43321	4.77784	4.04629
37357	5.43336	4.77798	4.04641
37358	5.4335	4.77814	4.04653
37359	5.43365	4.77829	4.04664
37360	5.43379	4.77844	4.04677
37361	5.43394	4.77859	4.04688
37362	5.43408	4.77875	4.04701
37363	5.43423	4.7789	4.04713
37364	5.43437	4.77905	4.04724
37365	5.43452	4.77921	4.04737
37366	5.43466	4.77935	4.04748
37367	5.43481	4.77951	4.04761
37368	5.43496	4.77965	4.04772
37369	5.4351	4.77981	4.04785
37370	5.43525	4.77997	4.04797
37371	5.43539	4.78011	4.04808
37372	5.43554	4.78027	4.04821
37373	5.43568	4.78041	4.04832
37374	5.43583	4.78057	4.04845
37375	5.43597	4.78073	4.04857
37376	5.43612	4.78087	4.04869
37377	5.43626	4.78103	4.04881
37378	5.43641	4.78118	4.04892
37379	5.43656	4.78133	4.04905
37380	5.4367	4.78149	4.04917
37381	5.43685	4.78164	4.04929
37382	5.43699	4.78179	4.04941
37383	5.43714	4.78194	4.04953
37384	5.43728	4.78209	4.04965
37385	5.43743	4.78225	4.04977
37386	5.43757	4.7824	4.04989
37387	5.43772	4.78255	4.05001
37388	5.43786	4.7827	4.05013
37389	5.43801	4.78286	4.05025
37390	5.43816	4.78301	4.05038
37391	5.4383	4.78316	4.05049
37392	5.43845	4.78332	4.05061
37393	5.43859	4.78347	4.05074
37394	5.43874	4.78362	4.05085
37395	5.43888	4.78377	4.05098
37396	5.43903	4.78392	4.05109
37397	5.43917	4.78408	4.05122
37398	5.43932	4.78423	4.05134
37399	5.43946	4.78438	4.05146
37400	5.43961	4.78454	4.05158
37401	5.43975	4.78469	4.0517
37402	5.4399	4.78484	4.05182
37403	5.44005	4.785	4.05194
37404	5.44019	4.78514	4.05206
37405	5.44034	4.7853	4.05218
37406	5.44048	4.78545	4.05231
37407	5.44063	4.7856	4.05242
37408	5.44077	4.78576	4.05255
37409	5.44092	4.78591	4.05267
37410	5.44106	4.78606	4.05279
37411	5.44121	4.78622	4.05291
37412	5.44135	4.78637	4.05304
37413	5.4415	4.78652	4.05315
37414	5.44165	4.78668	4.05328
37415	5.44179	4.78683	4.0534
37416	5.44194	4.78698	4.05351
37417	5.44208	4.78713	4.05364
37418	5.44223	4.78729	4.05376
37419	5.44237	4.78744	4.05388
37420	5.44252	4.78759	4.054
37421	5.44266	4.78775	4.05413
37422	5.44281	4.7879	4.05424
37423	5.44295	4.78805	4.05437
37424	5.4431	4.78821	4.05449
37425	5.44325	4.78836	4.05461
