t, c	M(t), рад	E(t), рад	Theta(t), рад	
40767	5.92932	5.43797	4.72442
40768	5.92947	5.43823	4.72477
40769	5.92961	5.43849	4.72511
40770	5.92976	5.43875	4.72546
40771	5.9299	5.439	4.7258
40772	5.93005	5.43926	4.72615
40773	5.93019	5.43952	4.72649
40774	5.93034	5.43978	4.72684
40775	5.93048	5.44004	4.72719
40776	5.93063	5.4403	4.72753
40777	5.93077	5.44055	4.72788
40778	5.93092	5.44081	4.72822
40779	5.93107	5.44107	4.72857
40780	5.93121	5.44133	4.72892
40781	5.93136	5.44159	4.72926
40782	5.9315	5.44185	4.72961
40783	5.93165	5.44211	4.72996
40784	5.93179	5.44236	4.7303
40785	5.93194	5.44262	4.73065
40786	5.93208	5.44288	4.731
40787	5.93223	5.44314	4.73135
40788	5.93237	5.4434	4.73169
40789	5.93252	5.44366	4.73204
40790	5.93267	5.44392	4.73239
40791	5.93281	5.44418	4.73274
40792	5.93296	5.44444	4.73309
40793	5.9331	5.4447	4.73344
40794	5.93325	5.44495	4.73378
40795	5.93339	5.44521	4.73413
40796	5.93354	5.44547	4.73448
40797	5.93368	5.44573	4.73483
40798	5.93383	5.44599	4.73518
40799	5.93397	5.44625	4.73553
40800	5.93412	5.44651	4.73588
40801	5.93426	5.44677	4.73623
40802	5.93441	5.44703	4.73658
40803	5.93456	5.44729	4.73693
40804	5.9347	5.44755	4.73728
40805	5.93485	5.44781	4.73763
40806	5.93499	5.44807	4.73798
40807	5.93514	5.44833	4.73833
40808	5.93528	5.44859	4.73868
40809	5.93543	5.44885	4.73903
40810	5.93557	5.44911	4.73939
40811	5.93572	5.44937	4.73974
40812	5.93586	5.44963	4.74009
40813	5.93601	5.44989	4.74044
40814	5.93616	5.45015	4.74079
40815	5.9363	5.45041	4.74114
40816	5.93645	5.45068	4.7415
40817	5.93659	5.45094	4.74185
40818	5.93674	5.4512	4.7422
40819	5.93688	5.45146	4.74255
40820	5.93703	5.45172	4.74291
40821	5.93717	5.45198	4.74326
40822	5.93732	5.45224	4.74361
40823	5.93746	5.4525	4.74397
40824	5.93761	5.45276	4.74432
40825	5.93776	5.45302	4.74467
40826	5.9379	5.45328	4.74503
40827	5.93805	5.45355	4.74538
40828	5.93819	5.45381	4.74574
40829	5.93834	5.45407	4.74609
40830	5.93848	5.45433	4.74644
40831	5.93863	5.45459	4.7468
40832	5.93877	5.45485	4.74715
40833	5.93892	5.45511	4.74751
40834	5.93906	5.45538	4.74786
40835	5.93921	5.45564	4.74822
40836	5.93936	5.4559	4.74857
40837	5.9395	5.45616	4.74893
40838	5.93965	5.45642	4.74929
40839	5.93979	5.45669	4.74964
40840	5.93994	5.45695	4.75
40841	5.94008	5.45721	4.75035
40842	5.94023	5.45747	4.75071
40843	5.94037	5.45773	4.75107
40844	5.94052	5.458	4.75142
40845	5.94066	5.45826	4.75178
40846	5.94081	5.45852	4.75214
40847	5.94096	5.45878	4.75249
40848	5.9411	5.45905	4.75285
40849	5.94125	5.45931	4.75321
40850	5.94139	5.45957	4.75357
40851	5.94154	5.45983	4.75393
40852	5.94168	5.4601	4.75428
40853	5.94183	5.46036	4.75464
40854	5.94197	5.46062	4.755
40855	5.94212	5.46089	4.75536
40856	5.94226	5.46115	4.75572
40857	5.94241	5.46141	4.75608
40858	5.94256	5.46168	4.75643
40859	5.9427	5.46194	4.75679
40860	5.94285	5.4622	4.75715
40861	5.94299	5.46247	4.75751
40862	5.94314	5.46273	4.75787
40863	5.94328	5.46299	4.75823
40864	5.94343	5.46326	4.75859
40865	5.94357	5.46352	4.75895
40866	5.94372	5.46378	4.75931
40867	5.94386	5.46405	4.75967
40868	5.94401	5.46431	4.76003
40869	5.94416	5.46457	4.76039
40870	5.9443	5.46484	4.76076
40871	5.94445	5.4651	4.76112
40872	5.94459	5.46537	4.76148
40873	5.94474	5.46563	4.76184
40874	5.94488	5.46589	4.7622
40875	5.94503	5.46616	4.76256
40876	5.94517	5.46642	4.76293
40877	5.94532	5.46669	4.76329
40878	5.94546	5.46695	4.76365
40879	5.94561	5.46722	4.76401
40880	5.94575	5.46748	4.76437
40881	5.9459	5.46774	4.76474
40882	5.94605	5.46801	4.7651
40883	5.94619	5.46827	4.76546
40884	5.94634	5.46854	4.76583
40885	5.94648	5.4688	4.76619
40886	5.94663	5.46907	4.76655
40887	5.94677	5.46933	4.76692
40888	5.94692	5.4696	4.76728
40889	5.94706	5.46986	4.76765
40890	5.94721	5.47013	4.76801
40891	5.94735	5.47039	4.76837
40892	5.9475	5.47066	4.76874
40893	5.94765	5.47092	4.7691
40894	5.94779	5.47119	4.76947
40895	5.94794	5.47145	4.76983
40896	5.94808	5.47172	4.7702
40897	5.94823	5.47199	4.77057
40898	5.94837	5.47225	4.77093
40899	5.94852	5.47252	4.7713
40900	5.94866	5.47278	4.77166
40901	5.94881	5.47305	4.77203
40902	5.94895	5.47331	4.7724
40903	5.9491	5.47358	4.77276
40904	5.94925	5.47385	4.77313
40905	5.94939	5.47411	4.7735
40906	5.94954	5.47438	4.77386
40907	5.94968	5.47464	4.77423
40908	5.94983	5.47491	4.7746
40909	5.94997	5.47518	4.77496
40910	5.95012	5.47544	4.77533
40911	5.95026	5.47571	4.7757
40912	5.95041	5.47598	4.77607
40913	5.95055	5.47624	4.77644
40914	5.9507	5.47651	4.7768
40915	5.95085	5.47678	4.77717
40916	5.95099	5.47704	4.77754
40917	5.95114	5.47731	4.77791
40918	5.95128	5.47758	4.77828
40919	5.95143	5.47784	4.77865
40920	5.95157	5.47811	4.77902
40921	5.95172	5.47838	4.77939
40922	5.95186	5.47864	4.77976
40923	5.95201	5.47891	4.78013
40924	5.95215	5.47918	4.7805
40925	5.9523	5.47944	4.78087
40926	5.95245	5.47971	4.78124
40927	5.95259	5.47998	4.78161
40928	5.95274	5.48025	4.78198
40929	5.95288	5.48051	4.78235
40930	5.95303	5.48078	4.78272
40931	5.95317	5.48105	4.78309
40932	5.95332	5.48132	4.78347
40933	5.95346	5.48158	4.78384
40934	5.95361	5.48185	4.78421
40935	5.95375	5.48212	4.78458
40936	5.9539	5.48239	4.78495
40937	5.95405	5.48266	4.78533
40938	5.95419	5.48292	4.7857
40939	5.95434	5.48319	4.78607
40940	5.95448	5.48346	4.78644
40941	5.95463	5.48373	4.78682
40942	5.95477	5.484	4.78719
40943	5.95492	5.48427	4.78756
40944	5.95506	5.48453	4.78794
40945	5.95521	5.4848	4.78831
40946	5.95535	5.48507	4.78868
40947	5.9555	5.48534	4.78906
40948	5.95565	5.48561	4.78943
40949	5.95579	5.48588	4.78981
40950	5.95594	5.48615	4.79018
40951	5.95608	5.48641	4.79056
40952	5.95623	5.48668	4.79093
40953	5.95637	5.48695	4.79131
40954	5.95652	5.48722	4.79168
40955	5.95666	5.48749	4.79206
40956	5.95681	5.48776	4.79243
40957	5.95695	5.48803	4.79281
40958	5.9571	5.4883	4.79318
40959	5.95725	5.48857	4.79356
40960	5.95739	5.48884	4.79394
40961	5.95754	5.48911	4.79431
40962	5.95768	5.48938	4.79469
40963	5.95783	5.48965	4.79507
40964	5.95797	5.48992	4.79544
40965	5.95812	5.49019	4.79582
40966	5.95826	5.49046	4.7962
40967	5.95841	5.49073	4.79658
40968	5.95855	5.491	4.79695
40969	5.9587	5.49127	4.79733
40970	5.95884	5.49154	4.79771
40971	5.95899	5.49181	4.79809
40972	5.95914	5.49208	4.79847
40973	5.95928	5.49235	4.79885
40974	5.95943	5.49262	4.79923
40975	5.95957	5.49289	4.7996
40976	5.95972	5.49316	4.79998
40977	5.95986	5.49343	4.80036
40978	5.96001	5.4937	4.80074
40979	5.96015	5.49397	4.80112
40980	5.9603	5.49424	4.8015
40981	5.96044	5.49451	4.80188
40982	5.96059	5.49478	4.80226
40983	5.96074	5.49505	4.80264
40984	5.96088	5.49532	4.80302
40985	5.96103	5.49559	4.8034
40986	5.96117	5.49586	4.80379
40987	5.96132	5.49614	4.80417
40988	5.96146	5.49641	4.80455
40989	5.96161	5.49668	4.80493
40990	5.96175	5.49695	4.80531
40991	5.9619	5.49722	4.80569
40992	5.96204	5.49749	4.80607
40993	5.96219	5.49776	4.80646
40994	5.96234	5.49804	4.80684
40995	5.96248	5.49831	4.80722
40996	5.96263	5.49858	4.8076
40997	5.96277	5.49885	4.80799
40998	5.96292	5.49912	4.80837
40999	5.96306	5.49939	4.80875
41000	5.96321	5.49967	4.80914
41001	5.96335	5.49994	4.80952
41002	5.9635	5.50021	4.80991
41003	5.96364	5.50048	4.81029
41004	5.96379	5.50076	4.81067
41005	5.96394	5.50103	4.81106
41006	5.96408	5.5013	4.81144
41007	5.96423	5.50157	4.81183
41008	5.96437	5.50184	4.81221
41009	5.96452	5.50212	4.8126
41010	5.96466	5.50239	4.81298
41011	5.96481	5.50266	4.81337
41012	5.96495	5.50294	4.81375
41013	5.9651	5.50321	4.81414
41014	5.96524	5.50348	4.81453
41015	5.96539	5.50375	4.81491
41016	5.96554	5.50403	4.8153
41017	5.96568	5.5043	4.81569
41018	5.96583	5.50457	4.81607
41019	5.96597	5.50485	4.81646
41020	5.96612	5.50512	4.81685
41021	5.96626	5.50539	4.81723
41022	5.96641	5.50567	4.81762
41023	5.96655	5.50594	4.81801
41024	5.9667	5.50621	4.8184
41025	5.96684	5.50649	4.81878
41026	5.96699	5.50676	4.81917
41027	5.96714	5.50703	4.81956
41028	5.96728	5.50731	4.81995
41029	5.96743	5.50758	4.82034
41030	5.96757	5.50786	4.82073
41031	5.96772	5.50813	4.82112
41032	5.96786	5.5084	4.82151
41033	5.96801	5.50868	4.8219
41034	5.96815	5.50895	4.82229
41035	5.9683	5.50923	4.82268
41036	5.96844	5.5095	4.82307
41037	5.96859	5.50977	4.82346
41038	5.96874	5.51005	4.82385
41039	5.96888	5.51032	4.82424
41040	5.96903	5.5106	4.82463
41041	5.96917	5.51087	4.82502
41042	5.96932	5.51115	4.82541
41043	5.96946	5.51142	4.8258
41044	5.96961	5.5117	4.82619
41045	5.96975	5.51197	4.82658
41046	5.9699	5.51225	4.82698
41047	5.97004	5.51252	4.82737
41048	5.97019	5.5128	4.82776
41049	5.97034	5.51307	4.82815
41050	5.97048	5.51335	4.82855
41051	5.97063	5.51362	4.82894
41052	5.97077	5.5139	4.82933
41053	5.97092	5.51417	4.82973
41054	5.97106	5.51445	4.83012
41055	5.97121	5.51472	4.83051
41056	5.97135	5.515	4.83091
41057	5.9715	5.51528	4.8313
41058	5.97164	5.51555	4.83169
41059	5.97179	5.51583	4.83209
41060	5.97193	5.5161	4.83248
41061	5.97208	5.51638	4.83288
41062	5.97223	5.51666	4.83327
41063	5.97237	5.51693	4.83367
41064	5.97252	5.51721	4.83406
41065	5.97266	5.51748	4.83446
41066	5.97281	5.51776	4.83485
41067	5.97295	5.51804	4.83525
41068	5.9731	5.51831	4.83565
41069	5.97324	5.51859	4.83604
41070	5.97339	5.51887	4.83644
41071	5.97353	5.51914	4.83684
41072	5.97368	5.51942	4.83723
41073	5.97383	5.5197	4.83763
41074	5.97397	5.51997	4.83803
41075	5.97412	5.52025	4.83842
41076	5.97426	5.52053	4.83882
41077	5.97441	5.5208	4.83922
41078	5.97455	5.52108	4.83962
41079	5.9747	5.52136	4.84002
41080	5.97484	5.52163	4.84041
41081	5.97499	5.52191	4.84081
41082	5.97513	5.52219	4.84121
41083	5.97528	5.52247	4.84161
41084	5.97543	5.52274	4.84201
41085	5.97557	5.52302	4.84241
41086	5.97572	5.5233	4.84281
41087	5.97586	5.52358	4.84321
41088	5.97601	5.52385	4.84361
41089	5.97615	5.52413	4.84401
41090	5.9763	5.52441	4.84441
41091	5.97644	5.52469	4.84481
41092	5.97659	5.52497	4.84521
41093	5.97673	5.52524	4.84561
41094	5.97688	5.52552	4.84601
41095	5.97703	5.5258	4.84641
41096	5.97717	5.52608	4.84681
41097	5.97732	5.52636	4.84722
41098	5.97746	5.52664	4.84762
41099	5.97761	5.52691	4.84802
41100	5.97775	5.52719	4.84842
41101	5.9779	5.52747	4.84882
41102	5.97804	5.52775	4.84923
41103	5.97819	5.52803	4.84963
41104	5.97833	5.52831	4.85003
41105	5.97848	5.52859	4.85044
41106	5.97863	5.52887	4.85084
41107	5.97877	5.52914	4.85124
41108	5.97892	5.52942	4.85165
41109	5.97906	5.5297	4.85205
41110	5.97921	5.52998	4.85246
41111	5.97935	5.53026	4.85286
41112	5.9795	5.53054	4.85326
41113	5.97964	5.53082	4.85367
41114	5.97979	5.5311	4.85407
41115	5.97993	5.53138	4.85448
41116	5.98008	5.53166	4.85488
41117	5.98023	5.53194	4.85529
41118	5.98037	5.53222	4.8557
41119	5.98052	5.5325	4.8561
41120	5.98066	5.53278	4.85651
41121	5.98081	5.53306	4.85691
41122	5.98095	5.53334	4.85732
41123	5.9811	5.53362	4.85773
41124	5.98124	5.5339	4.85813
41125	5.98139	5.53418	4.85854
41126	5.98153	5.53446	4.85895
41127	5.98168	5.53474	4.85936
41128	5.98183	5.53502	4.85976
41129	5.98197	5.5353	4.86017
41130	5.98212	5.53558	4.86058
41131	5.98226	5.53586	4.86099
41132	5.98241	5.53614	4.8614
41133	5.98255	5.53642	4.8618
41134	5.9827	5.5367	4.86221
41135	5.98284	5.53698	4.86262
41136	5.98299	5.53726	4.86303
41137	5.98313	5.53755	4.86344
41138	5.98328	5.53783	4.86385
41139	5.98343	5.53811	4.86426
41140	5.98357	5.53839	4.86467
41141	5.98372	5.53867	4.86508
41142	5.98386	5.53895	4.86549
41143	5.98401	5.53923	4.8659
41144	5.98415	5.53951	4.86631
41145	5.9843	5.5398	4.86672
41146	5.98444	5.54008	4.86714
41147	5.98459	5.54036	4.86755
41148	5.98473	5.54064	4.86796
41149	5.98488	5.54092	4.86837
41150	5.98502	5.5412	4.86878
41151	5.98517	5.54149	4.86919
41152	5.98532	5.54177	4.86961
41153	5.98546	5.54205	4.87002
41154	5.98561	5.54233	4.87043
41155	5.98575	5.54262	4.87085
41156	5.9859	5.5429	4.87126
41157	5.98604	5.54318	4.87167
41158	5.98619	5.54346	4.87209
41159	5.98633	5.54374	4.8725
41160	5.98648	5.54403	4.87291
41161	5.98662	5.54431	4.87333
41162	5.98677	5.54459	4.87374
41163	5.98692	5.54488	4.87416
41164	5.98706	5.54516	4.87457
41165	5.98721	5.54544	4.87499
41166	5.98735	5.54572	4.8754
41167	5.9875	5.54601	4.87582
41168	5.98764	5.54629	4.87623
41169	5.98779	5.54657	4.87665
41170	5.98793	5.54686	4.87706
41171	5.98808	5.54714	4.87748
41172	5.98822	5.54742	4.8779
41173	5.98837	5.54771	4.87831
41174	5.98852	5.54799	4.87873
41175	5.98866	5.54827	4.87915
41176	5.98881	5.54856	4.87957
41177	5.98895	5.54884	4.87998
41178	5.9891	5.54913	4.8804
41179	5.98924	5.54941	4.88082
41180	5.98939	5.54969	4.88124
41181	5.98953	5.54998	4.88165
41182	5.98968	5.55026	4.88207
41183	5.98982	5.55055	4.88249
41184	5.98997	5.55083	4.88291
41185	5.99012	5.55111	4.88333
41186	5.99026	5.5514	4.88375
41187	5.99041	5.55168	4.88417
41188	5.99055	5.55197	4.88459
41189	5.9907	5.55225	4.88501
41190	5.99084	5.55254	4.88543
41191	5.99099	5.55282	4.88585
41192	5.99113	5.55311	4.88627
41193	5.99128	5.55339	4.88669
41194	5.99142	5.55368	4.88711
41195	5.99157	5.55396	4.88753
41196	5.99172	5.55425	4.88795
41197	5.99186	5.55453	4.88838
41198	5.99201	5.55482	4.8888
41199	5.99215	5.5551	4.88922
41200	5.9923	5.55539	4.88964
41201	5.99244	5.55567	4.89006
41202	5.99259	5.55596	4.89049
41203	5.99273	5.55624	4.89091
41204	5.99288	5.55653	4.89133
41205	5.99302	5.55682	4.89176
41206	5.99317	5.5571	4.89218
41207	5.99332	5.55739	4.8926
41208	5.99346	5.55767	4.89303
41209	5.99361	5.55796	4.89345
41210	5.99375	5.55825	4.89387
41211	5.9939	5.55853	4.8943
41212	5.99404	5.55882	4.89472
41213	5.99419	5.5591	4.89515
41214	5.99433	5.55939	4.89557
41215	5.99448	5.55968	4.896
41216	5.99462	5.55996	4.89642
41217	5.99477	5.56025	4.89685
41218	5.99492	5.56054	4.89728
41219	5.99506	5.56082	4.8977
41220	5.99521	5.56111	4.89813
41221	5.99535	5.5614	4.89856
41222	5.9955	5.56168	4.89898
41223	5.99564	5.56197	4.89941
41224	5.99579	5.56226	4.89984
41225	5.99593	5.56254	4.90026
41226	5.99608	5.56283	4.90069
41227	5.99622	5.56312	4.90112
41228	5.99637	5.56341	4.90155
41229	5.99651	5.56369	4.90198
41230	5.99666	5.56398	4.9024
41231	5.99681	5.56427	4.90283
41232	5.99695	5.56456	4.90326
41233	5.9971	5.56484	4.90369
41234	5.99724	5.56513	4.90412
41235	5.99739	5.56542	4.90455
41236	5.99753	5.56571	4.90498
41237	5.99768	5.566	4.90541
41238	5.99782	5.56628	4.90584
41239	5.99797	5.56657	4.90627
41240	5.99811	5.56686	4.9067
41241	5.99826	5.56715	4.90713
41242	5.99841	5.56744	4.90756
41243	5.99855	5.56772	4.90799
41244	5.9987	5.56801	4.90842
41245	5.99884	5.5683	4.90886
41246	5.99899	5.56859	4.90929
41247	5.99913	5.56888	4.90972
41248	5.99928	5.56917	4.91015
41249	5.99942	5.56946	4.91059
41250	5.99957	5.56975	4.91102
41251	5.99971	5.57003	4.91145
41252	5.99986	5.57032	4.91188
41253	6.00001	5.57061	4.91232
41254	6.00015	5.5709	4.91275
41255	6.0003	5.57119	4.91318
41256	6.00044	5.57148	4.91362
41257	6.00059	5.57177	4.91405
41258	6.00073	5.57206	4.91449
41259	6.00088	5.57235	4.91492
41260	6.00102	5.57264	4.91536
41261	6.00117	5.57293	4.91579
41262	6.00131	5.57322	4.91623
41263	6.00146	5.57351	4.91666
41264	6.00161	5.5738	4.9171
41265	6.00175	5.57409	4.91753
41266	6.0019	5.57438	4.91797
41267	6.00204	5.57467	4.91841
41268	6.00219	5.57496	4.91884
41269	6.00233	5.57525	4.91928
41270	6.00248	5.57554	4.91972
41271	6.00262	5.57583	4.92015
41272	6.00277	5.57612	4.92059
41273	6.00291	5.57641	4.92103
41274	6.00306	5.5767	4.92147
41275	6.00321	5.57699	4.92191
41276	6.00335	5.57728	4.92234
41277	6.0035	5.57757	4.92278
41278	6.00364	5.57786	4.92322
41279	6.00379	5.57815	4.92366
41280	6.00393	5.57845	4.9241
41281	6.00408	5.57874	4.92454
41282	6.00422	5.57903	4.92498
41283	6.00437	5.57932	4.92542
41284	6.00451	5.57961	4.92586
41285	6.00466	5.5799	4.9263
41286	6.00481	5.58019	4.92674
41287	6.00495	5.58048	4.92718
41288	6.0051	5.58078	4.92762
41289	6.00524	5.58107	4.92806
41290	6.00539	5.58136	4.9285
41291	6.00553	5.58165	4.92894
41292	6.00568	5.58194	4.92939
41293	6.00582	5.58224	4.92983
41294	6.00597	5.58253	4.93027
41295	6.00611	5.58282	4.93071
41296	6.00626	5.58311	4.93116
41297	6.00641	5.5834	4.9316
41298	6.00655	5.5837	4.93204
41299	6.0067	5.58399	4.93248
41300	6.00684	5.58428	4.93293
41301	6.00699	5.58457	4.93337
41302	6.00713	5.58487	4.93382
41303	6.00728	5.58516	4.93426
41304	6.00742	5.58545	4.9347
41305	6.00757	5.58575	4.93515
41306	6.00771	5.58604	4.93559
41307	6.00786	5.58633	4.93604
41308	6.00801	5.58662	4.93648
41309	6.00815	5.58692	4.93693
41310	6.0083	5.58721	4.93738
41311	6.00844	5.5875	4.93782
41312	6.00859	5.5878	4.93827
41313	6.00873	5.58809	4.93871
41314	6.00888	5.58838	4.93916
41315	6.00902	5.58868	4.93961
41316	6.00917	5.58897	4.94005
41317	6.00931	5.58927	4.9405
41318	6.00946	5.58956	4.94095
41319	6.0096	5.58985	4.9414
41320	6.00975	5.59015	4.94185
41321	6.0099	5.59044	4.94229
41322	6.01004	5.59073	4.94274
41323	6.01019	5.59103	4.94319
41324	6.01033	5.59132	4.94364
41325	6.01048	5.59162	4.94409
41326	6.01062	5.59191	4.94454
41327	6.01077	5.59221	4.94499
41328	6.01091	5.5925	4.94544
41329	6.01106	5.5928	4.94589
41330	6.0112	5.59309	4.94634
41331	6.01135	5.59339	4.94679
41332	6.0115	5.59368	4.94724
41333	6.01164	5.59397	4.94769
41334	6.01179	5.59427	4.94814
41335	6.01193	5.59456	4.94859
41336	6.01208	5.59486	4.94904
41337	6.01222	5.59516	4.9495
41338	6.01237	5.59545	4.94995
41339	6.01251	5.59575	4.9504
41340	6.01266	5.59604	4.95085
41341	6.0128	5.59634	4.9513
41342	6.01295	5.59663	4.95176
41343	6.0131	5.59693	4.95221
41344	6.01324	5.59722	4.95266
41345	6.01339	5.59752	4.95312
41346	6.01353	5.59782	4.95357
41347	6.01368	5.59811	4.95403
41348	6.01382	5.59841	4.95448
41349	6.01397	5.5987	4.95493
41350	6.01411	5.599	4.95539
41351	6.01426	5.5993	4.95584
41352	6.0144	5.59959	4.9563
41353	6.01455	5.59989	4.95676
41354	6.0147	5.60018	4.95721
41355	6.01484	5.60048	4.95767
41356	6.01499	5.60078	4.95812
41357	6.01513	5.60107	4.95858
41358	6.01528	5.60137	4.95904
41359	6.01542	5.60167	4.95949
41360	6.01557	5.60197	4.95995
41361	6.01571	5.60226	4.96041
41362	6.01586	5.60256	4.96086
41363	6.016	5.60286	4.96132
41364	6.01615	5.60315	4.96178
41365	6.0163	5.60345	4.96224
41366	6.01644	5.60375	4.9627
41367	6.01659	5.60405	4.96316
41368	6.01673	5.60434	4.96361
41369	6.01688	5.60464	4.96407
41370	6.01702	5.60494	4.96453
41371	6.01717	5.60524	4.96499
41372	6.01731	5.60553	4.96545
41373	6.01746	5.60583	4.96591
41374	6.0176	5.60613	4.96637
41375	6.01775	5.60643	4.96683
41376	6.0179	5.60673	4.96729
41377	6.01804	5.60702	4.96775
41378	6.01819	5.60732	4.96822
41379	6.01833	5.60762	4.96868
41380	6.01848	5.60792	4.96914
41381	6.01862	5.60822	4.9696
41382	6.01877	5.60852	4.97006
41383	6.01891	5.60881	4.97053
41384	6.01906	5.60911	4.97099
41385	6.0192	5.60941	4.97145
41386	6.01935	5.60971	4.97191
41387	6.0195	5.61001	4.97238
41388	6.01964	5.61031	4.97284
41389	6.01979	5.61061	4.9733
41390	6.01993	5.61091	4.97377
41391	6.02008	5.61121	4.97423
41392	6.02022	5.61151	4.9747
41393	6.02037	5.6118	4.97516
41394	6.02051	5.6121	4.97563
41395	6.02066	5.6124	4.97609
41396	6.0208	5.6127	4.97656
41397	6.02095	5.613	4.97702
41398	6.0211	5.6133	4.97749
41399	6.02124	5.6136	4.97795
41400	6.02139	5.6139	4.97842
41401	6.02153	5.6142	4.97889
41402	6.02168	5.6145	4.97935
41403	6.02182	5.6148	4.97982
41404	6.02197	5.6151	4.98029
41405	6.02211	5.6154	4.98076
41406	6.02226	5.6157	4.98122
41407	6.0224	5.616	4.98169
41408	6.02255	5.6163	4.98216
41409	6.02269	5.61661	4.98263
41410	6.02284	5.61691	4.9831
41411	6.02299	5.61721	4.98357
41412	6.02313	5.61751	4.98403
41413	6.02328	5.61781	4.9845
41414	6.02342	5.61811	4.98497
41415	6.02357	5.61841	4.98544
41416	6.02371	5.61871	4.98591
41417	6.02386	5.61901	4.98638
41418	6.024	5.61931	4.98685
41419	6.02415	5.61962	4.98733
41420	6.02429	5.61992	4.9878
41421	6.02444	5.62022	4.98827
41422	6.02459	5.62052	4.98874
41423	6.02473	5.62082	4.98921
41424	6.02488	5.62112	4.98968
41425	6.02502	5.62142	4.99016
41426	6.02517	5.62173	4.99063
41427	6.02531	5.62203	4.9911
41428	6.02546	5.62233	4.99157
41429	6.0256	5.62263	4.99205
41430	6.02575	5.62294	4.99252
41431	6.02589	5.62324	4.99299
41432	6.02604	5.62354	4.99347
41433	6.02619	5.62384	4.99394
41434	6.02633	5.62414	4.99442
41435	6.02648	5.62445	4.99489
41436	6.02662	5.62475	4.99537
41437	6.02677	5.62505	4.99584
41438	6.02691	5.62536	4.99632
41439	6.02706	5.62566	4.99679
41440	6.0272	5.62596	4.99727
41441	6.02735	5.62626	4.99774
41442	6.02749	5.62657	4.99822
41443	6.02764	5.62687	4.9987
41444	6.02779	5.62717	4.99917
41445	6.02793	5.62748	4.99965
41446	6.02808	5.62778	5.00013
41447	6.02822	5.62808	5.00061
41448	6.02837	5.62839	5.00108
41449	6.02851	5.62869	5.00156
41450	6.02866	5.62899	5.00204
41451	6.0288	5.6293	5.00252
41452	6.02895	5.6296	5.003
41453	6.02909	5.62991	5.00348
41454	6.02924	5.63021	5.00396
41455	6.02939	5.63051	5.00443
41456	6.02953	5.63082	5.00491
41457	6.02968	5.63112	5.00539
41458	6.02982	5.63143	5.00587
41459	6.02997	5.63173	5.00636
41460	6.03011	5.63204	5.00684
41461	6.03026	5.63234	5.00732
41462	6.0304	5.63265	5.0078
41463	6.03055	5.63295	5.00828
41464	6.03069	5.63325	5.00876
41465	6.03084	5.63356	5.00924
41466	6.03099	5.63386	5.00973
41467	6.03113	5.63417	5.01021
41468	6.03128	5.63447	5.01069
41469	6.03142	5.63478	5.01117
41470	6.03157	5.63509	5.01166
41471	6.03171	5.63539	5.01214
41472	6.03186	5.6357	5.01262
41473	6.032	5.636	5.01311
41474	6.03215	5.63631	5.01359
41475	6.03229	5.63661	5.01408
41476	6.03244	5.63692	5.01456
41477	6.03259	5.63722	5.01505
41478	6.03273	5.63753	5.01553
41479	6.03288	5.63784	5.01602
41480	6.03302	5.63814	5.0165
41481	6.03317	5.63845	5.01699
41482	6.03331	5.63875	5.01747
41483	6.03346	5.63906	5.01796
41484	6.0336	5.63937	5.01845
41485	6.03375	5.63967	5.01893
41486	6.03389	5.63998	5.01942
41487	6.03404	5.64029	5.01991
41488	6.03419	5.64059	5.02039
41489	6.03433	5.6409	5.02088
41490	6.03448	5.64121	5.02137
41491	6.03462	5.64151	5.02186
41492	6.03477	5.64182	5.02235
41493	6.03491	5.64213	5.02284
41494	6.03506	5.64244	5.02333
41495	6.0352	5.64274	5.02381
41496	6.03535	5.64305	5.0243
41497	6.03549	5.64336	5.02479
41498	6.03564	5.64366	5.02528
41499	6.03578	5.64397	5.02577
41500	6.03593	5.64428	5.02627
41501	6.03608	5.64459	5.02676
41502	6.03622	5.64489	5.02725
41503	6.03637	5.6452	5.02774
41504	6.03651	5.64551	5.02823
41505	6.03666	5.64582	5.02872
41506	6.0368	5.64613	5.02921
41507	6.03695	5.64643	5.02971
41508	6.03709	5.64674	5.0302
41509	6.03724	5.64705	5.03069
41510	6.03738	5.64736	5.03118
41511	6.03753	5.64767	5.03168
41512	6.03768	5.64798	5.03217
41513	6.03782	5.64829	5.03267
41514	6.03797	5.64859	5.03316
41515	6.03811	5.6489	5.03365
41516	6.03826	5.64921	5.03415
41517	6.0384	5.64952	5.03464
41518	6.03855	5.64983	5.03514
41519	6.03869	5.65014	5.03563
41520	6.03884	5.65045	5.03613
41521	6.03898	5.65076	5.03663
41522	6.03913	5.65107	5.03712
41523	6.03928	5.65138	5.03762
41524	6.03942	5.65169	5.03811
41525	6.03957	5.652	5.03861
41526	6.03971	5.6523	5.03911
41527	6.03986	5.65261	5.03961
41528	6.04	5.65292	5.0401
41529	6.04015	5.65323	5.0406
41530	6.04029	5.65354	5.0411
41531	6.04044	5.65385	5.0416
41532	6.04058	5.65416	5.0421
41533	6.04073	5.65447	5.0426
41534	6.04088	5.65478	5.04309
41535	6.04102	5.6551	5.04359
41536	6.04117	5.65541	5.04409
41537	6.04131	5.65572	5.04459
41538	6.04146	5.65603	5.04509
41539	6.0416	5.65634	5.04559
41540	6.04175	5.65665	5.04609
41541	6.04189	5.65696	5.0466
41542	6.04204	5.65727	5.0471
41543	6.04218	5.65758	5.0476
