7689.7	0.656723	4373.25	43200	0.000145444
t, c	M(t), рад	E(t), рад	Theta(t), рад	r	Vr		Vn		V	
282	0.0410152	0.118945	0.260137	2675.38	0.375839	3.63702	3.65639
283	0.0411607	0.119363	0.261043	2675.63	0.377118	3.63668	3.65618
284	0.0413061	0.119781	0.261949	2675.88	0.378397	3.63633	3.65597
285	0.0414516	0.120199	0.262855	2676.14	0.379675	3.63599	3.65576
286	0.041597	0.120617	0.26376	2676.39	0.380953	3.63565	3.65555
287	0.0417425	0.121035	0.264666	2676.64	0.38223	3.6353	3.65534
288	0.0418879	0.121453	0.265571	2676.9	0.383506	3.63495	3.65513
289	0.0420333	0.12187	0.266476	2677.16	0.384782	3.63461	3.65492
290	0.0421788	0.122288	0.267381	2677.41	0.386057	3.63426	3.65471
291	0.0423242	0.122706	0.268286	2677.67	0.387332	3.63391	3.65449
292	0.0424697	0.123124	0.26919	2677.93	0.388606	3.63356	3.65428
293	0.0426151	0.123541	0.270094	2678.19	0.38988	3.63321	3.65406
294	0.0427606	0.123959	0.270999	2678.45	0.391153	3.63285	3.65385
295	0.042906	0.124376	0.271902	2678.71	0.392426	3.6325	3.65363
296	0.0430515	0.124794	0.272806	2678.97	0.393698	3.63214	3.65342
297	0.0431969	0.125211	0.27371	2679.23	0.394969	3.63179	3.6532
298	0.0433423	0.125629	0.274613	2679.5	0.39624	3.63143	3.65298
299	0.0434878	0.126046	0.275517	2679.76	0.39751	3.63107	3.65276
300	0.0436332	0.126463	0.27642	2680.03	0.39878	3.63071	3.65255
301	0.0437787	0.126881	0.277323	2680.29	0.400049	3.63035	3.65233
302	0.0439241	0.127298	0.278225	2680.56	0.401317	3.62999	3.65211
303	0.0440696	0.127715	0.279128	2680.83	0.402585	3.62963	3.65188
304	0.044215	0.128132	0.28003	2681.1	0.403852	3.62926	3.65166
305	0.0443605	0.128549	0.280932	2681.37	0.405119	3.6289	3.65144
306	0.0445059	0.128967	0.281834	2681.64	0.406385	3.62853	3.65122
307	0.0446513	0.129384	0.282736	2681.91	0.407651	3.62816	3.65099
308	0.0447968	0.129801	0.283638	2682.18	0.408916	3.6278	3.65077
309	0.0449422	0.130218	0.284539	2682.46	0.41018	3.62743	3.65054
310	0.0450877	0.130635	0.285441	2682.73	0.411444	3.62706	3.65032
311	0.0452331	0.131051	0.286342	2683	0.412707	3.62669	3.65009
312	0.0453786	0.131468	0.287243	2683.28	0.41397	3.62631	3.64987
313	0.045524	0.131885	0.288143	2683.56	0.415232	3.62594	3.64964
314	0.0456694	0.132302	0.289044	2683.83	0.416493	3.62557	3.64941
315	0.0458149	0.132718	0.289944	2684.11	0.417754	3.62519	3.64918
316	0.0459603	0.133135	0.290844	2684.39	0.419014	3.62481	3.64895
317	0.0461058	0.133552	0.291744	2684.67	0.420274	3.62444	3.64872
318	0.0462512	0.133968	0.292644	2684.95	0.421533	3.62406	3.64849
319	0.0463967	0.134385	0.293544	2685.23	0.422792	3.62368	3.64826
320	0.0465421	0.134801	0.294443	2685.51	0.424049	3.6233	3.64803
321	0.0466876	0.135218	0.295342	2685.8	0.425307	3.62291	3.64779
322	0.046833	0.135634	0.296241	2686.08	0.426563	3.62253	3.64756
323	0.0469784	0.136051	0.29714	2686.37	0.427819	3.62215	3.64733
324	0.0471239	0.136467	0.298039	2686.65	0.429075	3.62176	3.64709
325	0.0472693	0.136883	0.298937	2686.94	0.430329	3.62138	3.64685
326	0.0474148	0.137299	0.299835	2687.22	0.431583	3.62099	3.64662
327	0.0475602	0.137716	0.300733	2687.51	0.432837	3.6206	3.64638
328	0.0477057	0.138132	0.301631	2687.8	0.43409	3.62021	3.64614
329	0.0478511	0.138548	0.302529	2688.09	0.435342	3.61982	3.64591
330	0.0479966	0.138964	0.303427	2688.38	0.436594	3.61943	3.64567
331	0.048142	0.13938	0.304324	2688.67	0.437845	3.61904	3.64543
332	0.0482874	0.139796	0.305221	2688.97	0.439095	3.61864	3.64519
333	0.0484329	0.140212	0.306118	2689.26	0.440345	3.61825	3.64495
334	0.0485783	0.140627	0.307015	2689.55	0.441594	3.61785	3.64471
335	0.0487238	0.141043	0.307911	2689.85	0.442843	3.61746	3.64446
336	0.0488692	0.141459	0.308807	2690.14	0.444091	3.61706	3.64422
337	0.0490147	0.141875	0.309703	2690.44	0.445338	3.61666	3.64398
338	0.0491601	0.14229	0.310599	2690.74	0.446585	3.61626	3.64373
339	0.0493056	0.142706	0.311495	2691.03	0.447831	3.61586	3.64349
340	0.049451	0.143122	0.312391	2691.33	0.449076	3.61546	3.64324
341	0.0495964	0.143537	0.313286	2691.63	0.450321	3.61506	3.643
342	0.0497419	0.143953	0.314181	2691.93	0.451565	3.61465	3.64275
343	0.0498873	0.144368	0.315076	2692.24	0.452808	3.61425	3.6425
344	0.0500328	0.144784	0.315971	2692.54	0.454051	3.61384	3.64226
345	0.0501782	0.145199	0.316865	2692.84	0.455293	3.61344	3.64201
346	0.0503237	0.145614	0.31776	2693.14	0.456535	3.61303	3.64176
347	0.0504691	0.14603	0.318654	2693.45	0.457776	3.61262	3.64151
348	0.0506145	0.146445	0.319548	2693.75	0.459016	3.61221	3.64126
349	0.05076	0.14686	0.320441	2694.06	0.460256	3.6118	3.64101
350	0.0509054	0.147275	0.321335	2694.37	0.461495	3.61139	3.64076
